"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:57:20.437,3440.437
2,1 Jan 2030 05:50:43.936,1 Jan 2030 08:13:02.998,8539.062
3,1 Jan 2030 09:02:53.688,1 Jan 2030 10:15:29.512,4355.823
4,1 Jan 2030 11:11:22.312,1 Jan 2030 12:25:20.597,4438.285
5,1 Jan 2030 13:09:23.780,1 Jan 2030 15:35:14.914,8751.134
6,1 Jan 2030 16:29:59.344,1 Jan 2030 17:41:38.251,4298.906
7,1 Jan 2030 18:36:11.683,1 Jan 2030 21:01:05.871,8694.188
8,1 Jan 2030 21:46:30.541,1 Jan 2030 23:00:10.345,4419.804
9,1 Jan 2030 23:56:04.668,2 Jan 2030 01:08:51.715,4367.047
10,2 Jan 2030 01:57:58.915,2 Jan 2030 04:20:36.761,8557.846
11,2 Jan 2030 05:14:18.375,2 Jan 2030 06:26:03.108,4304.733
12,2 Jan 2030 07:21:20.384,2 Jan 2030 08:42:01.231,4840.847
13,2 Jan 2030 09:00:00.179,2 Jan 2030 09:52:24.174,3143.995
14,2 Jan 2030 10:29:20.774,2 Jan 2030 11:44:57.588,4536.815
15,2 Jan 2030 12:40:41.038,2 Jan 2030 13:52:47.576,4326.538
16,2 Jan 2030 14:44:44.943,2 Jan 2030 17:06:26.671,8501.728
17,2 Jan 2030 17:58:28.006,2 Jan 2030 19:10:33.738,4325.732
18,2 Jan 2030 20:06:16.792,2 Jan 2030 21:21:59.369,4542.576
19,2 Jan 2030 21:58:34.190,2 Jan 2030 22:50:36.417,3122.226
20,2 Jan 2030 23:09:27.992,3 Jan 2030 00:29:53.097,4825.105
21,3 Jan 2030 01:25:11.740,3 Jan 2030 02:36:57.379,4305.639
22,3 Jan 2030 03:30:37.163,3 Jan 2030 05:53:08.532,8551.369
23,3 Jan 2030 06:42:23.405,3 Jan 2030 07:55:09.742,4366.337
24,3 Jan 2030 08:51:04.508,3 Jan 2030 10:04:48.355,4423.847
25,3 Jan 2030 10:50:03.379,3 Jan 2030 13:15:00.303,8696.924
26,3 Jan 2030 14:09:36.343,3 Jan 2030 15:21:16.295,4299.952
27,3 Jan 2030 16:16:00.273,3 Jan 2030 18:41:36.236,8735.963
28,3 Jan 2030 19:25:53.718,3 Jan 2030 20:39:51.369,4437.651
29,3 Jan 2030 21:35:45.443,3 Jan 2030 22:48:24.652,4359.209
30,3 Jan 2030 23:38:11.522,4 Jan 2030 02:00:25.694,8534.172
31,4 Jan 2030 02:53:53.572,4 Jan 2030 04:05:41.985,4308.413
32,4 Jan 2030 05:01:05.993,4 Jan 2030 06:20:22.625,4756.632
33,4 Jan 2030 06:43:08.314,4 Jan 2030 07:33:48.349,3040.035
34,4 Jan 2030 08:08:28.081,4 Jan 2030 09:24:39.649,4571.568
35,4 Jan 2030 10:20:20.523,4 Jan 2030 11:32:23.131,4322.608
36,4 Jan 2030 12:24:44.228,4 Jan 2030 14:46:22.113,8497.884
37,4 Jan 2030 15:38:00.697,4 Jan 2030 16:50:13.337,4332.640
38,4 Jan 2030 17:46:00.292,4 Jan 2030 19:01:17.110,4516.818
39,4 Jan 2030 19:39:55.739,4 Jan 2030 20:34:37.534,3281.795
40,4 Jan 2030 20:46:49.706,4 Jan 2030 22:09:36.618,4966.912
41,4 Jan 2030 23:04:49.890,5 Jan 2030 00:16:34.481,4304.592
42,5 Jan 2030 01:10:29.306,5 Jan 2030 03:33:17.133,8567.828
43,5 Jan 2030 04:21:52.104,5 Jan 2030 05:34:50.049,4377.945
44,5 Jan 2030 06:30:46.380,5 Jan 2030 07:44:17.241,4410.861
45,5 Jan 2030 08:30:36.506,5 Jan 2030 10:54:46.130,8649.624
46,5 Jan 2030 11:49:12.994,5 Jan 2030 13:00:54.458,4301.463
47,5 Jan 2030 13:55:48.175,5 Jan 2030 16:22:13.614,8785.439
48,5 Jan 2030 17:05:14.856,5 Jan 2030 18:19:32.514,4457.658
49,5 Jan 2030 19:15:25.936,5 Jan 2030 20:27:58.082,4352.146
50,5 Jan 2030 21:18:20.921,5 Jan 2030 23:40:15.431,8514.510
51,6 Jan 2030 00:33:28.303,6 Jan 2030 01:45:20.944,4312.641
