"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:26:14.011,1 Jan 2030 05:55:12.575,5338.564
2,1 Jan 2030 07:00:21.255,1 Jan 2030 08:22:49.808,4948.554
3,1 Jan 2030 09:25:43.636,1 Jan 2030 10:55:15.584,5371.948
4,1 Jan 2030 11:58:17.833,1 Jan 2030 13:22:29.568,5051.735
5,1 Jan 2030 14:26:25.191,1 Jan 2030 15:50:37.773,5052.582
6,1 Jan 2030 17:03:57.042,1 Jan 2030 18:36:07.018,5529.976
7,1 Jan 2030 19:42:14.343,1 Jan 2030 21:04:13.774,4919.431
8,1 Jan 2030 22:07:09.221,1 Jan 2030 23:35:57.920,5328.699
9,2 Jan 2030 00:39:06.700,2 Jan 2030 02:04:32.103,5125.403
10,2 Jan 2030 03:08:02.401,2 Jan 2030 04:30:51.262,4968.861
11,2 Jan 2030 05:41:49.373,2 Jan 2030 07:16:26.578,5677.205
12,2 Jan 2030 08:23:54.015,2 Jan 2030 09:45:46.410,4912.394
13,2 Jan 2030 10:48:49.035,2 Jan 2030 12:16:32.279,5263.244
14,2 Jan 2030 13:19:45.104,2 Jan 2030 14:46:29.863,5204.759
15,2 Jan 2030 15:49:41.908,2 Jan 2030 17:11:46.419,4924.511
16,2 Jan 2030 18:20:33.400,2 Jan 2030 19:55:56.506,5723.106
17,2 Jan 2030 21:05:12.475,2 Jan 2030 22:27:24.380,4931.905
18,2 Jan 2030 23:30:40.116,3 Jan 2030 00:57:06.052,5185.936
19,3 Jan 2030 02:00:18.268,3 Jan 2030 03:28:19.142,5280.874
20,3 Jan 2030 04:31:19.225,3 Jan 2030 05:53:10.652,4911.427
21,3 Jan 2030 07:00:15.977,3 Jan 2030 08:34:26.715,5650.738
22,3 Jan 2030 09:45:59.308,3 Jan 2030 11:09:03.768,4984.460
23,3 Jan 2030 12:12:39.000,3 Jan 2030 13:37:46.227,5107.226
24,3 Jan 2030 14:40:53.437,3 Jan 2030 16:09:56.472,5343.035
25,3 Jan 2030 17:12:50.509,3 Jan 2030 18:34:54.278,4923.769
26,3 Jan 2030 19:40:44.881,3 Jan 2030 21:12:11.498,5486.617
27,3 Jan 2030 22:26:01.163,3 Jan 2030 23:50:39.942,5078.779
28,4 Jan 2030 00:54:41.983,4 Jan 2030 02:18:37.529,5035.546
29,4 Jan 2030 03:21:37.855,4 Jan 2030 04:51:18.956,5381.102
30,4 Jan 2030 05:54:12.465,4 Jan 2030 07:16:50.015,4957.550
