"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:08:23.575,503.575
2,1 Jan 2030 05:20:57.868,1 Jan 2030 06:44:38.086,5020.217
3,1 Jan 2030 07:48:24.628,1 Jan 2030 09:12:59.627,5075.000
4,1 Jan 2030 10:16:04.118,1 Jan 2030 11:45:24.629,5360.512
5,1 Jan 2030 12:48:18.446,1 Jan 2030 14:10:35.134,4936.687
6,1 Jan 2030 15:16:01.157,1 Jan 2030 16:46:03.563,5402.406
7,1 Jan 2030 18:00:36.056,1 Jan 2030 19:26:10.884,5134.828
8,1 Jan 2030 20:30:27.922,1 Jan 2030 21:53:56.629,5008.706
9,1 Jan 2030 22:56:54.572,2 Jan 2030 00:26:40.172,5385.600
10,2 Jan 2030 01:29:35.479,2 Jan 2030 02:52:33.963,4978.484
11,2 Jan 2030 03:57:11.701,2 Jan 2030 05:24:10.084,5218.383
12,2 Jan 2030 06:39:13.266,2 Jan 2030 08:07:31.739,5298.474
13,2 Jan 2030 09:12:29.543,2 Jan 2030 10:35:06.600,4957.057
14,2 Jan 2030 11:38:00.509,2 Jan 2030 13:07:39.331,5378.823
15,2 Jan 2030 14:10:39.981,2 Jan 2030 15:34:37.165,5037.184
16,2 Jan 2030 16:38:38.816,2 Jan 2030 18:03:14.990,5076.174
17,2 Jan 2030 19:17:01.289,2 Jan 2030 20:48:32.132,5490.843
18,2 Jan 2030 21:54:24.830,2 Jan 2030 23:16:28.362,4923.532
19,3 Jan 2030 00:19:22.729,3 Jan 2030 01:48:24.037,5341.308
20,3 Jan 2030 02:51:31.408,3 Jan 2030 04:16:40.363,5108.955
21,3 Jan 2030 05:20:15.026,3 Jan 2030 06:43:17.732,4982.706
22,3 Jan 2030 07:54:46.571,3 Jan 2030 09:29:00.521,5653.950
23,3 Jan 2030 10:36:08.107,3 Jan 2030 11:57:59.469,4911.362
24,3 Jan 2030 13:00:59.744,3 Jan 2030 14:28:59.299,5279.555
25,3 Jan 2030 15:32:11.561,3 Jan 2030 16:58:39.590,5188.029
26,3 Jan 2030 18:01:54.594,3 Jan 2030 19:24:05.205,4930.611
27,3 Jan 2030 20:33:17.628,3 Jan 2030 22:08:42.394,5724.766
28,3 Jan 2030 23:17:32.041,4 Jan 2030 00:39:36.705,4924.665
29,4 Jan 2030 01:42:48.763,4 Jan 2030 03:09:32.333,5203.571
30,4 Jan 2030 04:12:45.078,4 Jan 2030 05:40:31.102,5266.024
31,4 Jan 2030 06:43:32.855,4 Jan 2030 08:05:24.252,4911.397
32,4 Jan 2030 09:12:48.407,4 Jan 2030 10:47:25.331,5676.923
33,4 Jan 2030 11:58:26.819,4 Jan 2030 13:21:16.277,4969.458
34,4 Jan 2030 14:24:46.378,4 Jan 2030 15:50:10.446,5124.068
35,4 Jan 2030 16:53:18.942,4 Jan 2030 18:22:11.345,5332.403
36,4 Jan 2030 19:25:05.836,4 Jan 2030 20:47:04.548,4918.712
37,4 Jan 2030 21:53:08.767,4 Jan 2030 23:25:16.351,5527.584
38,5 Jan 2030 00:38:39.621,5 Jan 2030 02:02:53.721,5054.100
39,5 Jan 2030 03:06:48.920,5 Jan 2030 04:30:58.967,5050.047
40,5 Jan 2030 05:34:00.647,5 Jan 2030 07:03:37.240,5376.593
41,5 Jan 2030 08:06:30.116,5 Jan 2030 09:28:58.358,4948.242
42,5 Jan 2030 10:34:04.023,5 Jan 2030 12:02:58.598,5334.575
43,5 Jan 2030 13:17:56.419,5 Jan 2030 14:44:23.582,5187.162
44,5 Jan 2030 15:48:52.505,5 Jan 2030 17:12:00.407,4987.902
45,5 Jan 2030 18:14:55.935,5 Jan 2030 19:44:46.801,5390.866
46,5 Jan 2030 20:47:42.934,5 Jan 2030 22:10:59.738,4996.803
47,5 Jan 2030 23:15:21.988,6 Jan 2030 00:41:23.496,5161.508
48,6 Jan 2030 01:56:12.083,6 Jan 2030 03:25:38.784,5366.701
49,6 Jan 2030 04:30:52.870,6 Jan 2030 05:53:14.771,4941.902
50,6 Jan 2030 06:56:07.517,6 Jan 2030 08:25:40.089,5372.571
51,6 Jan 2030 09:28:42.635,6 Jan 2030 10:53:03.852,5061.217
