"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 07:54:16.505,14056.505
2,1 Jan 2030 15:43:14.254,1 Jan 2030 21:19:38.777,20184.523
3,2 Jan 2030 05:08:50.403,2 Jan 2030 10:45:24.942,20194.539
4,2 Jan 2030 18:34:37.343,3 Jan 2030 00:11:02.261,20184.918
5,3 Jan 2030 08:00:02.070,3 Jan 2030 13:35:57.275,20155.205
6,3 Jan 2030 21:24:38.680,4 Jan 2030 02:59:42.805,20104.124
7,4 Jan 2030 10:48:12.038,4 Jan 2030 16:22:02.093,20030.054
8,5 Jan 2030 00:10:37.625,5 Jan 2030 05:42:49.098,19931.473
9,5 Jan 2030 13:31:58.983,5 Jan 2030 19:02:06.175,19807.191
10,6 Jan 2030 02:52:24.623,6 Jan 2030 08:20:00.977,19656.354
11,6 Jan 2030 16:12:05.511,6 Jan 2030 21:36:43.818,19478.308
12,7 Jan 2030 05:31:13.447,7 Jan 2030 10:52:25.880,19272.433
13,7 Jan 2030 18:50:00.197,8 Jan 2030 00:07:18.215,19038.018
14,8 Jan 2030 08:08:37.117,8 Jan 2030 13:21:31.311,18774.194
15,8 Jan 2030 21:27:15.062,9 Jan 2030 02:35:15.003,18479.941
16,9 Jan 2030 10:46:04.408,9 Jan 2030 15:48:38.590,18154.183
17,10 Jan 2030 00:05:15.075,10 Jan 2030 05:01:51.068,17795.994
18,10 Jan 2030 13:24:56.468,10 Jan 2030 18:15:01.424,17404.957
19,11 Jan 2030 02:45:17.238,11 Jan 2030 07:28:18.971,16981.733
20,11 Jan 2030 16:06:24.772,11 Jan 2030 20:41:53.703,16528.930
21,12 Jan 2030 05:28:24.308,12 Jan 2030 09:55:56.627,16052.320
22,12 Jan 2030 18:51:17.589,12 Jan 2030 23:10:40.010,15562.422
23,13 Jan 2030 08:15:01.124,13 Jan 2030 12:26:17.357,15076.234
24,13 Jan 2030 21:39:24.366,14 Jan 2030 01:43:02.881,14618.515
25,14 Jan 2030 11:04:08.583,14 Jan 2030 15:01:10.046,14221.463
26,15 Jan 2030 00:28:47.547,15 Jan 2030 04:20:48.948,13921.401
27,15 Jan 2030 13:52:50.968,15 Jan 2030 17:42:02.731,13751.763
28,16 Jan 2030 03:15:50.293,16 Jan 2030 07:04:44.189,13733.896
29,16 Jan 2030 16:37:24.711,16 Jan 2030 20:28:34.751,13870.040
30,17 Jan 2030 05:57:24.595,17 Jan 2030 09:53:07.109,14142.515
31,17 Jan 2030 19:15:51.151,17 Jan 2030 23:17:50.895,14519.744
32,18 Jan 2030 08:32:53.358,18 Jan 2030 12:42:18.724,14965.367
33,18 Jan 2030 21:48:44.267,19 Jan 2030 02:06:10.207,15445.940
34,19 Jan 2030 11:03:38.118,19 Jan 2030 15:29:13.163,15935.045
35,20 Jan 2030 00:17:48.656,20 Jan 2030 04:51:22.773,16414.116
36,20 Jan 2030 13:31:28.442,20 Jan 2030 18:12:39.836,16871.394
37,21 Jan 2030 02:44:48.746,21 Jan 2030 07:33:08.972,17300.226
38,21 Jan 2030 15:57:59.756,21 Jan 2030 20:52:57.192,17697.436
39,22 Jan 2030 05:11:10.903,22 Jan 2030 10:12:12.923,18062.020
40,22 Jan 2030 18:24:31.215,22 Jan 2030 23:31:05.430,18394.215
41,23 Jan 2030 07:38:09.658,23 Jan 2030 12:49:44.528,18694.871
42,23 Jan 2030 20:52:15.440,24 Jan 2030 02:08:20.498,18965.058
43,24 Jan 2030 10:06:58.266,24 Jan 2030 15:27:04.097,19205.831
44,24 Jan 2030 23:22:28.474,25 Jan 2030 04:46:06.593,19418.119
45,25 Jan 2030 12:38:57.014,25 Jan 2030 18:05:39.707,19602.693
46,26 Jan 2030 01:56:35.091,26 Jan 2030 07:25:55.320,19760.228
47,26 Jan 2030 15:15:33.315,26 Jan 2030 20:47:04.723,19891.407
48,27 Jan 2030 04:36:00.088,27 Jan 2030 10:09:17.171,19997.083
49,27 Jan 2030 17:57:59.135,27 Jan 2030 23:32:37.546,20078.410
50,28 Jan 2030 07:21:26.434,28 Jan 2030 11:00:00.000,13113.566

