"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:12:42.764,762.764
2,1 Jan 2030 05:15:41.883,1 Jan 2030 06:45:24.513,5382.630
3,1 Jan 2030 07:48:19.352,1 Jan 2030 09:11:08.940,4969.588
4,1 Jan 2030 10:15:54.802,1 Jan 2030 11:43:24.633,5249.831
5,1 Jan 2030 12:58:30.318,1 Jan 2030 14:26:15.352,5265.034
6,1 Jan 2030 15:31:04.958,1 Jan 2030 16:53:50.406,4965.449
7,1 Jan 2030 17:56:44.880,1 Jan 2030 19:26:26.683,5381.803
8,1 Jan 2030 20:29:26.263,1 Jan 2030 21:53:11.604,5025.341
9,1 Jan 2030 22:57:19.393,2 Jan 2030 00:22:18.180,5098.788
10,2 Jan 2030 01:36:25.028,2 Jan 2030 03:07:20.193,5455.165
11,2 Jan 2030 04:13:01.725,2 Jan 2030 05:35:10.138,4928.413
12,2 Jan 2030 06:38:04.173,2 Jan 2030 08:07:13.845,5349.672
13,2 Jan 2030 09:10:20.083,2 Jan 2030 10:35:15.033,5094.950
14,2 Jan 2030 11:38:54.315,2 Jan 2030 13:02:11.117,4996.802
15,2 Jan 2030 14:14:06.698,2 Jan 2030 15:47:55.423,5628.725
16,2 Jan 2030 16:54:47.629,2 Jan 2030 18:16:39.712,4912.083
17,2 Jan 2030 19:19:38.631,2 Jan 2030 20:47:50.461,5291.830
18,2 Jan 2030 21:51:02.126,2 Jan 2030 23:17:15.212,5173.086
19,3 Jan 2030 00:20:33.559,3 Jan 2030 01:42:51.358,4937.799
20,3 Jan 2030 02:52:27.277,3 Jan 2030 04:27:46.952,5719.675
21,3 Jan 2030 05:36:15.702,3 Jan 2030 06:58:16.035,4920.334
22,3 Jan 2030 08:01:25.645,3 Jan 2030 09:28:23.447,5217.801
23,3 Jan 2030 10:31:36.498,3 Jan 2030 11:59:08.358,5251.861
24,3 Jan 2030 13:02:12.305,3 Jan 2030 14:24:05.376,4913.070
25,3 Jan 2030 15:31:47.437,3 Jan 2030 17:06:41.174,5693.737
26,3 Jan 2030 18:17:16.659,3 Jan 2030 19:39:55.424,4958.765
27,3 Jan 2030 20:43:21.896,3 Jan 2030 22:09:00.248,5138.352
28,3 Jan 2030 23:12:09.838,4 Jan 2030 00:40:50.887,5321.049
29,4 Jan 2030 01:43:46.475,4 Jan 2030 03:05:42.328,4915.853
30,4 Jan 2030 04:11:59.729,4 Jan 2030 05:44:39.729,5560.000
31,4 Jan 2030 06:57:38.231,4 Jan 2030 08:21:33.560,5035.328
32,4 Jan 2030 09:25:23.755,4 Jan 2030 10:49:46.660,5062.905
33,4 Jan 2030 11:52:49.699,4 Jan 2030 13:22:19.599,5369.900
34,4 Jan 2030 14:25:12.545,4 Jan 2030 15:47:34.056,4941.511
35,4 Jan 2030 16:52:49.481,4 Jan 2030 18:22:19.445,5369.964
36,4 Jan 2030 19:37:06.257,4 Jan 2030 21:03:05.202,5158.946
37,4 Jan 2030 22:07:27.385,4 Jan 2030 23:30:45.704,4998.319
38,5 Jan 2030 00:33:42.261,5 Jan 2030 02:03:32.246,5389.984
39,5 Jan 2030 03:06:27.622,5 Jan 2030 04:29:34.349,4986.726
40,5 Jan 2030 05:34:03.934,5 Jan 2030 07:00:34.084,5190.150
41,5 Jan 2030 08:15:32.624,5 Jan 2030 09:44:23.648,5331.023
42,5 Jan 2030 10:49:28.616,5 Jan 2030 12:11:57.788,4949.172
43,5 Jan 2030 13:14:50.826,5 Jan 2030 14:44:28.455,5377.629
44,5 Jan 2030 15:47:29.801,5 Jan 2030 17:11:38.210,5048.409
45,5 Jan 2030 18:15:33.503,5 Jan 2030 19:39:49.348,5055.845
46,5 Jan 2030 20:53:15.076,5 Jan 2030 22:25:19.884,5524.808
47,5 Jan 2030 23:31:22.642,6 Jan 2030 00:53:21.433,4918.791
48,6 Jan 2030 01:56:15.706,6 Jan 2030 03:25:10.672,5334.966
49,6 Jan 2030 04:28:18.857,6 Jan 2030 05:53:41.346,5122.489
50,6 Jan 2030 06:57:11.060,6 Jan 2030 08:20:00.905,4969.845
51,6 Jan 2030 09:31:04.619,6 Jan 2030 11:05:41.735,5677.116
52,6 Jan 2030 12:13:03.545,6 Jan 2030 13:34:54.019,4910.474
53,6 Jan 2030 14:37:55.099,6 Jan 2030 16:05:44.460,5269.362
54,6 Jan 2030 17:08:57.060,6 Jan 2030 18:35:39.827,5202.767
55,6 Jan 2030 19:38:51.084,6 Jan 2030 21:00:54.943,4923.860
56,6 Jan 2030 22:09:45.576,6 Jan 2030 23:45:14.276,5728.700
57,7 Jan 2030 00:54:23.607,7 Jan 2030 02:16:32.196,4928.589
58,7 Jan 2030 03:19:46.029,7 Jan 2030 04:46:17.314,5191.284
59,7 Jan 2030 05:49:29.569,7 Jan 2030 07:17:29.912,5280.343
60,7 Jan 2030 08:20:29.028,7 Jan 2030 09:42:18.634,4909.606
61,7 Jan 2030 10:49:26.000,7 Jan 2030 12:23:46.554,5660.554
62,7 Jan 2030 13:35:12.468,7 Jan 2030 14:58:12.056,4979.589
63,7 Jan 2030 16:01:45.007,7 Jan 2030 17:26:56.430,5111.423
64,7 Jan 2030 18:30:03.711,7 Jan 2030 19:59:08.074,5344.363
65,7 Jan 2030 21:02:01.008,7 Jan 2030 22:24:02.105,4921.097
66,7 Jan 2030 23:29:53.692,8 Jan 2030 01:01:31.184,5497.492
67,8 Jan 2030 02:15:16.741,8 Jan 2030 03:39:48.989,5072.247
68,8 Jan 2030 04:43:48.308,8 Jan 2030 06:07:46.748,5038.440
