"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:40:46.812,2446.812
2,1 Jan 2030 12:33:37.789,1 Jan 2030 17:46:20.082,18762.294
3,2 Jan 2030 01:38:28.839,2 Jan 2030 06:51:53.964,18805.126
4,2 Jan 2030 14:43:29.362,2 Jan 2030 19:57:27.162,18837.801
5,3 Jan 2030 03:48:38.254,3 Jan 2030 09:02:58.386,18860.132
6,3 Jan 2030 16:53:54.367,3 Jan 2030 22:08:26.367,18872.000
7,4 Jan 2030 05:59:16.517,4 Jan 2030 11:13:49.858,18873.341
8,4 Jan 2030 19:04:43.491,5 Jan 2030 00:19:07.631,18864.140
9,5 Jan 2030 08:10:14.045,5 Jan 2030 13:24:18.484,18844.439
10,5 Jan 2030 21:15:46.913,6 Jan 2030 02:29:21.247,18814.333
11,6 Jan 2030 10:21:20.809,6 Jan 2030 15:34:14.787,18773.978
12,6 Jan 2030 23:26:54.423,7 Jan 2030 04:38:58.027,18723.605
13,7 Jan 2030 12:32:26.433,7 Jan 2030 17:43:29.940,18663.507
14,8 Jan 2030 01:37:55.500,8 Jan 2030 06:47:49.578,18594.078
15,8 Jan 2030 14:43:20.263,8 Jan 2030 19:51:56.082,18515.819
16,9 Jan 2030 03:48:39.364,9 Jan 2030 08:55:48.707,18429.343
17,9 Jan 2030 16:53:51.437,9 Jan 2030 21:59:26.848,18335.412
18,10 Jan 2030 05:58:55.105,10 Jan 2030 11:02:50.057,18234.952
19,10 Jan 2030 19:03:49.023,11 Jan 2030 00:05:58.107,18129.084
20,11 Jan 2030 08:08:31.876,11 Jan 2030 13:08:50.976,18019.101
21,11 Jan 2030 21:13:02.394,12 Jan 2030 02:11:28.939,17906.545
22,12 Jan 2030 10:17:19.395,12 Jan 2030 15:13:52.561,17793.166
23,12 Jan 2030 23:21:21.811,13 Jan 2030 04:16:02.770,17680.959
24,13 Jan 2030 12:25:08.738,13 Jan 2030 17:18:00.826,17572.089
25,14 Jan 2030 01:28:39.486,14 Jan 2030 06:19:48.378,17468.893
26,14 Jan 2030 14:31:53.631,14 Jan 2030 19:21:27.439,17373.808
27,15 Jan 2030 03:34:51.078,15 Jan 2030 08:23:00.339,17289.262
28,15 Jan 2030 16:37:32.106,15 Jan 2030 21:24:29.690,17217.584
29,16 Jan 2030 05:39:57.419,16 Jan 2030 10:25:58.296,17160.876
30,16 Jan 2030 18:42:08.166,16 Jan 2030 23:27:29.047,17120.881
31,17 Jan 2030 07:44:05.942,17 Jan 2030 12:29:04.814,17098.872
32,17 Jan 2030 20:45:52.765,18 Jan 2030 01:30:48.328,17095.564
33,18 Jan 2030 09:47:31.013,18 Jan 2030 14:32:42.067,17111.055
34,18 Jan 2030 22:49:03.344,19 Jan 2030 03:34:48.168,17144.824
35,19 Jan 2030 11:50:32.588,19 Jan 2030 16:37:08.354,17195.766
36,20 Jan 2030 00:52:01.634,20 Jan 2030 05:39:43.916,17262.282
37,20 Jan 2030 13:53:33.308,20 Jan 2030 18:42:35.687,17342.379
38,21 Jan 2030 02:55:10.281,21 Jan 2030 07:45:44.072,17433.791
39,21 Jan 2030 15:56:54.952,21 Jan 2030 20:49:09.087,17534.135
40,22 Jan 2030 04:58:49.439,22 Jan 2030 09:52:50.403,17640.963
41,22 Jan 2030 18:00:55.474,22 Jan 2030 22:56:47.415,17751.941
42,23 Jan 2030 07:03:14.451,23 Jan 2030 12:00:59.278,17864.828
43,23 Jan 2030 20:05:47.389,24 Jan 2030 01:05:24.997,17977.608
44,24 Jan 2030 09:08:34.956,24 Jan 2030 14:10:03.420,18088.464
45,24 Jan 2030 22:11:37.525,25 Jan 2030 03:14:53.322,18195.798
46,25 Jan 2030 11:14:55.180,25 Jan 2030 16:19:53.408,18298.229
47,26 Jan 2030 00:18:27.752,26 Jan 2030 05:25:02.366,18394.614
48,26 Jan 2030 13:22:14.887,26 Jan 2030 18:30:18.840,18483.953
49,27 Jan 2030 02:26:16.044,27 Jan 2030 07:35:41.484,18565.440
50,27 Jan 2030 15:30:30.538,27 Jan 2030 20:41:08.947,18638.409
51,28 Jan 2030 04:34:57.565,28 Jan 2030 09:46:39.887,18702.321

