"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:51:18.569,3078.569
2,1 Jan 2030 05:54:58.576,1 Jan 2030 07:18:16.766,4998.190
3,1 Jan 2030 08:30:14.008,1 Jan 2030 10:03:59.967,5625.959
4,1 Jan 2030 11:10:51.727,1 Jan 2030 12:32:44.361,4912.634
5,1 Jan 2030 13:35:43.509,1 Jan 2030 15:03:55.148,5291.638
6,1 Jan 2030 16:07:06.826,1 Jan 2030 17:33:18.675,5171.849
7,1 Jan 2030 18:36:37.646,1 Jan 2030 19:58:56.447,4938.801
8,1 Jan 2030 21:08:34.187,1 Jan 2030 22:43:51.990,5717.803
9,1 Jan 2030 23:52:19.903,2 Jan 2030 01:14:20.529,4920.625
10,2 Jan 2030 02:17:30.329,2 Jan 2030 03:44:28.373,5218.044
11,2 Jan 2030 04:47:41.455,2 Jan 2030 06:15:11.810,5250.355
12,2 Jan 2030 07:18:16.282,2 Jan 2030 08:40:10.013,4913.730
13,2 Jan 2030 09:47:53.682,2 Jan 2030 11:22:46.958,5693.276
14,2 Jan 2030 12:33:21.101,2 Jan 2030 13:55:59.780,4958.679
15,2 Jan 2030 14:59:26.396,2 Jan 2030 16:25:05.302,5138.906
16,2 Jan 2030 17:28:14.998,2 Jan 2030 18:56:54.393,5319.396
17,2 Jan 2030 19:59:50.413,2 Jan 2030 21:21:46.601,4916.188
18,2 Jan 2030 22:28:05.342,3 Jan 2030 00:00:46.318,5560.976
19,3 Jan 2030 01:13:43.121,3 Jan 2030 02:37:37.811,5034.689
20,3 Jan 2030 03:41:28.093,3 Jan 2030 05:05:51.729,5063.636
21,3 Jan 2030 06:08:54.961,3 Jan 2030 07:38:23.242,5368.281
22,3 Jan 2030 08:41:16.510,3 Jan 2030 10:03:38.045,4941.535
23,3 Jan 2030 11:08:54.592,3 Jan 2030 12:38:26.370,5371.778
24,3 Jan 2030 13:53:11.849,3 Jan 2030 15:19:09.397,5157.549
25,3 Jan 2030 16:23:31.593,3 Jan 2030 17:46:50.704,4999.111
26,3 Jan 2030 18:49:47.508,3 Jan 2030 20:19:36.103,5388.595
27,3 Jan 2030 21:22:31.689,3 Jan 2030 22:45:38.116,4986.427
28,3 Jan 2030 23:50:08.648,4 Jan 2030 01:16:40.699,5192.052
29,4 Jan 2030 02:31:39.127,4 Jan 2030 04:00:27.856,5328.729
30,4 Jan 2030 05:05:32.732,4 Jan 2030 06:28:02.666,4949.934
