"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 05:03:50.305,3830.305
2,1 Jan 2030 06:11:38.889,1 Jan 2030 07:33:33.560,4914.671
3,1 Jan 2030 08:36:38.820,1 Jan 2030 10:04:05.353,5246.533
4,1 Jan 2030 11:07:18.503,1 Jan 2030 12:34:19.699,5221.196
5,1 Jan 2030 13:37:29.063,1 Jan 2030 14:59:28.900,4919.837
6,1 Jan 2030 16:07:51.944,1 Jan 2030 17:43:07.814,5715.870
7,1 Jan 2030 18:52:51.412,1 Jan 2030 20:15:12.071,4940.659
8,1 Jan 2030 21:18:31.791,1 Jan 2030 22:44:40.188,5168.397
9,1 Jan 2030 23:47:51.675,2 Jan 2030 01:16:06.602,5294.927
10,2 Jan 2030 02:19:05.271,2 Jan 2030 03:40:57.874,4912.604
11,2 Jan 2030 04:47:45.644,2 Jan 2030 06:21:25.990,5620.346
12,2 Jan 2030 07:33:29.701,2 Jan 2030 08:56:51.058,5001.358
13,2 Jan 2030 10:00:31.764,2 Jan 2030 11:25:22.615,5090.851
14,2 Jan 2030 12:28:28.478,2 Jan 2030 13:57:40.905,5352.427
15,2 Jan 2030 15:00:34.720,2 Jan 2030 16:22:44.493,4929.773
16,2 Jan 2030 17:28:22.388,2 Jan 2030 18:59:07.035,5444.647
17,2 Jan 2030 20:13:20.000,2 Jan 2030 21:38:25.684,5105.684
18,2 Jan 2030 22:42:34.997,3 Jan 2030 00:06:16.753,5021.755
19,3 Jan 2030 01:09:15.821,3 Jan 2030 02:38:59.930,5384.109
20,3 Jan 2030 03:41:54.260,3 Jan 2030 05:04:41.898,4967.638
21,3 Jan 2030 06:09:28.345,3 Jan 2030 07:37:03.509,5255.164
22,3 Jan 2030 08:52:10.259,3 Jan 2030 10:19:49.901,5259.642
23,3 Jan 2030 11:24:37.482,3 Jan 2030 12:47:23.946,4966.464
24,3 Jan 2030 13:50:18.174,3 Jan 2030 15:20:02.478,5384.304
25,3 Jan 2030 16:23:01.556,3 Jan 2030 17:46:44.699,5023.144
26,3 Jan 2030 18:50:52.781,3 Jan 2030 20:15:54.937,5102.156
27,3 Jan 2030 21:30:05.614,3 Jan 2030 23:00:55.715,5450.101
28,4 Jan 2030 00:06:34.708,4 Jan 2030 01:28:43.369,4928.661
29,4 Jan 2030 02:31:36.925,4 Jan 2030 04:00:49.817,5352.892
30,4 Jan 2030 05:03:55.662,4 Jan 2030 06:28:48.382,5092.721
31,4 Jan 2030 07:32:27.735,4 Jan 2030 08:55:46.231,4998.496
