"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:11:42.858,702.858
2,1 Jan 2030 12:00:35.382,1 Jan 2030 17:36:53.619,20178.237
3,2 Jan 2030 01:26:02.502,2 Jan 2030 07:02:36.241,20193.739
4,2 Jan 2030 14:51:49.911,2 Jan 2030 20:28:19.461,20189.550
5,3 Jan 2030 04:17:23.775,3 Jan 2030 09:53:29.267,20165.493
6,3 Jan 2030 17:42:15.688,3 Jan 2030 23:17:36.166,20120.478
7,4 Jan 2030 07:06:07.405,4 Jan 2030 12:40:20.333,20052.928
8,4 Jan 2030 20:28:51.661,5 Jan 2030 02:01:32.920,19961.259
9,5 Jan 2030 09:50:30.086,5 Jan 2030 15:21:14.268,19844.181
10,5 Jan 2030 23:11:10.103,6 Jan 2030 04:39:30.861,19700.758
11,6 Jan 2030 12:31:02.199,6 Jan 2030 17:56:32.494,19530.295
12,7 Jan 2030 01:50:18.059,7 Jan 2030 07:12:30.237,19332.178
13,7 Jan 2030 15:09:09.510,7 Jan 2030 20:27:35.247,19105.737
14,8 Jan 2030 04:27:48.041,8 Jan 2030 09:41:58.183,18850.142
15,8 Jan 2030 17:46:24.645,8 Jan 2030 22:55:49.055,18564.411
16,9 Jan 2030 07:05:09.826,9 Jan 2030 12:09:17.294,18247.468
17,9 Jan 2030 20:24:13.633,10 Jan 2030 01:22:31.951,17898.318
18,10 Jan 2030 09:43:45.626,10 Jan 2030 14:35:41.982,17516.356
19,10 Jan 2030 23:03:54.702,11 Jan 2030 03:48:56.577,17101.874
20,11 Jan 2030 12:24:48.670,11 Jan 2030 17:02:25.504,16656.834
21,12 Jan 2030 01:46:33.474,12 Jan 2030 06:16:19.461,16185.986
22,12 Jan 2030 15:09:11.986,12 Jan 2030 19:30:50.356,15698.370
23,13 Jan 2030 04:32:42.349,13 Jan 2030 08:46:11.374,15209.024
24,13 Jan 2030 17:56:56.131,13 Jan 2030 22:02:36.628,14740.497
25,14 Jan 2030 07:21:36.890,14 Jan 2030 11:20:20.004,14323.114
26,14 Jan 2030 20:46:20.255,15 Jan 2030 00:39:32.862,13992.607
27,15 Jan 2030 10:10:36.554,15 Jan 2030 14:00:20.642,13784.088
28,15 Jan 2030 23:33:56.107,16 Jan 2030 03:22:39.246,13723.138
29,16 Jan 2030 12:55:55.466,16 Jan 2030 16:46:13.147,13817.681
30,17 Jan 2030 02:16:21.788,17 Jan 2030 06:10:36.975,14055.186
31,17 Jan 2030 15:35:13.517,17 Jan 2030 19:35:20.560,14407.043
32,18 Jan 2030 04:52:37.849,18 Jan 2030 08:59:55.184,14837.335
33,18 Jan 2030 18:08:47.057,18 Jan 2030 22:23:58.284,15311.227
34,19 Jan 2030 07:23:55.270,19 Jan 2030 11:47:15.425,15800.154
35,19 Jan 2030 20:38:16.473,20 Jan 2030 01:09:39.910,16283.437
36,20 Jan 2030 09:52:03.582,20 Jan 2030 14:31:11.169,16747.588
37,20 Jan 2030 23:05:28.213,21 Jan 2030 03:51:52.940,17184.728
38,21 Jan 2030 12:18:40.824,21 Jan 2030 17:11:51.677,17590.854
39,22 Jan 2030 01:31:51.019,22 Jan 2030 06:31:15.494,17964.475
40,22 Jan 2030 14:45:07.904,22 Jan 2030 19:50:13.461,18305.557
41,23 Jan 2030 03:58:40.427,23 Jan 2030 09:08:55.258,18614.831
42,23 Jan 2030 17:12:37.704,23 Jan 2030 22:27:31.038,18893.334
43,24 Jan 2030 06:27:09.281,24 Jan 2030 11:46:11.423,19142.142
44,24 Jan 2030 19:42:25.316,25 Jan 2030 01:05:07.537,19362.222
45,25 Jan 2030 08:58:36.606,25 Jan 2030 14:24:30.995,19554.389
46,25 Jan 2030 22:15:54.347,26 Jan 2030 03:44:33.680,19719.333
47,26 Jan 2030 11:34:29.437,26 Jan 2030 17:05:27.163,19857.726
48,27 Jan 2030 00:54:31.100,27 Jan 2030 06:27:21.454,19970.354
49,27 Jan 2030 14:16:04.647,27 Jan 2030 19:50:22.924,20058.276
50,28 Jan 2030 03:39:08.509,28 Jan 2030 09:14:31.404,20122.895

