"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,9 Jan 2030 00:44:39.767,679479.767
2,9 Jan 2030 01:27:08.568,9 Jan 2030 13:54:14.710,44826.142
3,9 Jan 2030 14:51:20.991,10 Jan 2030 03:06:39.406,44118.415
4,10 Jan 2030 04:11:51.178,10 Jan 2030 16:20:53.046,43741.868
5,10 Jan 2030 17:29:55.793,11 Jan 2030 05:36:41.012,43605.219
6,11 Jan 2030 06:46:04.666,11 Jan 2030 18:54:06.363,43681.697
7,11 Jan 2030 20:00:29.378,12 Jan 2030 08:13:27.015,43977.637
8,12 Jan 2030 09:13:06.173,12 Jan 2030 21:35:28.861,44542.688
9,12 Jan 2030 22:23:22.986,13 Jan 2030 11:03:08.798,45585.812
10,13 Jan 2030 11:28:36.444,23 Jan 2030 10:53:08.213,861871.769
11,23 Jan 2030 11:37:54.522,24 Jan 2030 00:04:01.763,44767.241
12,24 Jan 2030 01:03:35.670,24 Jan 2030 13:18:14.914,44079.244
13,24 Jan 2030 14:25:29.869,25 Jan 2030 02:34:53.366,43763.497
14,25 Jan 2030 03:44:47.541,25 Jan 2030 15:53:52.325,43744.784
15,25 Jan 2030 17:01:50.488,26 Jan 2030 05:15:33.494,44023.005
16,26 Jan 2030 06:16:34.551,26 Jan 2030 18:41:03.908,44669.357
17,26 Jan 2030 19:28:10.509,27 Jan 2030 08:17:21.116,46150.606
18,27 Jan 2030 08:29:58.383,29 Jan 2030 00:00:00.000,142201.617

