"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,8 Jan 2030 18:12:11.245,655931.245
2,8 Jan 2030 18:42:18.612,9 Jan 2030 07:18:57.983,45399.371
3,9 Jan 2030 08:09:51.609,9 Jan 2030 20:30:11.432,44419.823
4,9 Jan 2030 21:31:57.265,10 Jan 2030 09:43:34.064,43896.799
5,10 Jan 2030 10:51:09.265,10 Jan 2030 22:58:35.370,43646.105
6,11 Jan 2030 00:08:13.643,11 Jan 2030 12:15:10.791,43617.148
7,11 Jan 2030 13:23:29.869,12 Jan 2030 01:33:30.396,43800.527
8,12 Jan 2030 02:37:02.273,12 Jan 2030 14:54:02.749,44220.476
9,12 Jan 2030 15:48:36.267,13 Jan 2030 04:18:08.325,44972.058
10,13 Jan 2030 04:57:05.053,23 Jan 2030 04:20:08.177,861783.123
11,23 Jan 2030 04:52:22.241,23 Jan 2030 17:28:02.396,45340.155
12,23 Jan 2030 18:21:22.074,24 Jan 2030 06:40:48.610,44366.537
13,24 Jan 2030 07:44:54.932,24 Jan 2030 19:56:16.933,43882.001
14,24 Jan 2030 21:05:26.261,25 Jan 2030 09:14:04.560,43718.299
15,25 Jan 2030 10:23:35.486,25 Jan 2030 22:34:20.080,43844.594
16,25 Jan 2030 23:39:31.320,26 Jan 2030 11:57:42.124,44290.804
17,26 Jan 2030 12:52:52.856,27 Jan 2030 01:26:21.763,45208.907
18,27 Jan 2030 02:01:46.789,29 Jan 2030 00:00:00.000,165493.211

