"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 10:28:55.546,1 Jan 2030 15:31:03.318,18127.772
2,1 Jan 2030 23:43:35.980,2 Jan 2030 04:46:26.332,18170.352
3,2 Jan 2030 12:58:28.464,2 Jan 2030 18:01:48.246,18199.782
4,3 Jan 2030 02:13:30.793,3 Jan 2030 07:17:08.319,18217.526
5,3 Jan 2030 15:28:40.756,3 Jan 2030 20:32:25.253,18224.497
6,4 Jan 2030 04:43:56.253,4 Jan 2030 09:47:37.314,18221.061
7,4 Jan 2030 17:59:15.435,4 Jan 2030 23:02:42.474,18207.039
8,5 Jan 2030 07:14:36.843,5 Jan 2030 12:17:38.546,18181.703
9,5 Jan 2030 20:29:59.533,6 Jan 2030 01:32:23.313,18143.780
10,6 Jan 2030 09:45:23.199,6 Jan 2030 14:46:54.640,18091.441
11,6 Jan 2030 23:00:48.269,7 Jan 2030 04:01:10.554,18022.285
12,7 Jan 2030 12:16:16.020,7 Jan 2030 17:15:09.291,17933.271
13,8 Jan 2030 01:31:48.657,8 Jan 2030 06:28:49.309,17820.652
14,8 Jan 2030 14:47:29.453,8 Jan 2030 19:42:09.255,17679.802
15,9 Jan 2030 04:03:22.924,9 Jan 2030 08:55:07.900,17504.976
16,9 Jan 2030 17:19:35.091,9 Jan 2030 22:07:44.027,17288.936
17,10 Jan 2030 06:36:13.867,10 Jan 2030 11:19:56.260,17022.393
18,10 Jan 2030 19:53:29.680,11 Jan 2030 00:31:42.845,16693.165
19,11 Jan 2030 09:11:36.449,11 Jan 2030 13:43:01.245,16284.796
20,11 Jan 2030 22:30:53.106,12 Jan 2030 02:53:47.588,15774.481
21,12 Jan 2030 11:51:46.185,12 Jan 2030 16:03:55.572,15129.388
22,13 Jan 2030 01:14:54.263,13 Jan 2030 05:13:14.495,14300.232
23,13 Jan 2030 14:41:16.397,13 Jan 2030 18:21:24.840,13208.443
24,14 Jan 2030 04:12:29.851,14 Jan 2030 07:27:47.200,11717.349
25,14 Jan 2030 17:51:37.585,14 Jan 2030 20:30:45.852,9548.266
26,15 Jan 2030 07:46:51.031,15 Jan 2030 09:24:23.531,5852.500
27,19 Jan 2030 08:12:15.542,19 Jan 2030 08:33:50.353,1294.811
28,19 Jan 2030 20:42:54.218,19 Jan 2030 22:56:34.553,8020.335
29,20 Jan 2030 09:42:41.649,20 Jan 2030 12:41:54.161,10752.512
30,20 Jan 2030 22:47:41.619,21 Jan 2030 02:16:31.253,12529.635
31,21 Jan 2030 11:55:05.411,21 Jan 2030 15:45:02.471,13797.059
32,22 Jan 2030 01:03:53.650,22 Jan 2030 05:09:37.894,14744.243
33,22 Jan 2030 14:13:39.119,22 Jan 2030 18:31:32.320,15473.201
34,23 Jan 2030 03:24:07.533,23 Jan 2030 07:51:33.068,16045.536
35,23 Jan 2030 16:35:10.750,23 Jan 2030 21:10:11.926,16501.176
36,24 Jan 2030 05:46:43.871,24 Jan 2030 10:27:51.189,16867.318
37,24 Jan 2030 18:58:43.782,24 Jan 2030 23:44:47.019,17163.237
38,25 Jan 2030 08:11:08.397,25 Jan 2030 13:01:11.430,17403.032
39,25 Jan 2030 21:23:56.187,26 Jan 2030 02:17:13.484,17597.298
40,26 Jan 2030 10:37:05.877,26 Jan 2030 15:33:00.088,17754.211
41,26 Jan 2030 23:50:36.259,27 Jan 2030 04:48:36.456,17880.197
42,27 Jan 2030 13:04:26.050,27 Jan 2030 18:04:06.451,17980.401
43,28 Jan 2030 02:18:33.805,28 Jan 2030 07:19:32.789,18058.984
44,28 Jan 2030 15:32:57.873,28 Jan 2030 20:34:57.191,18119.318

