"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:16:47.783,1007.783
2,1 Jan 2030 05:22:20.474,1 Jan 2030 06:49:17.296,5216.822
3,1 Jan 2030 07:56:53.731,1 Jan 2030 09:23:12.964,5179.233
4,1 Jan 2030 10:28:38.556,1 Jan 2030 11:52:18.470,5019.914
5,1 Jan 2030 12:58:50.929,1 Jan 2030 14:27:36.599,5325.670
6,1 Jan 2030 15:34:19.448,1 Jan 2030 16:58:11.799,5032.350
7,1 Jan 2030 18:03:34.114,1 Jan 2030 19:29:29.195,5155.081
8,1 Jan 2030 20:37:02.852,1 Jan 2030 22:04:22.441,5239.589
9,1 Jan 2030 23:10:01.060,2 Jan 2030 00:33:20.642,4999.582
10,2 Jan 2030 01:39:27.921,2 Jan 2030 03:07:54.031,5306.110
11,2 Jan 2030 04:15:02.511,2 Jan 2030 05:39:36.981,5074.470
12,2 Jan 2030 06:44:55.059,2 Jan 2030 08:09:52.052,5096.993
13,2 Jan 2030 09:17:10.243,2 Jan 2030 10:45:19.911,5289.669
14,2 Jan 2030 11:51:17.395,2 Jan 2030 13:14:33.442,4996.047
15,2 Jan 2030 14:20:19.755,2 Jan 2030 15:48:02.926,5263.171
16,2 Jan 2030 16:55:31.103,2 Jan 2030 18:20:59.790,5128.687
17,2 Jan 2030 19:26:19.730,2 Jan 2030 20:50:28.994,5049.264
18,2 Jan 2030 21:57:23.494,2 Jan 2030 23:26:03.095,5319.601
19,3 Jan 2030 00:32:24.316,3 Jan 2030 01:55:53.687,5009.371
20,3 Jan 2030 03:01:24.645,3 Jan 2030 04:28:10.468,5205.824
21,3 Jan 2030 05:35:47.200,3 Jan 2030 07:02:16.677,5189.477
22,3 Jan 2030 08:07:44.573,3 Jan 2030 09:31:20.333,5015.760
23,3 Jan 2030 10:37:48.499,3 Jan 2030 12:06:31.451,5322.952
24,3 Jan 2030 13:13:18.999,3 Jan 2030 14:37:17.979,5038.980
25,3 Jan 2030 15:42:39.644,3 Jan 2030 17:08:24.111,5144.467
26,3 Jan 2030 18:15:55.730,3 Jan 2030 19:43:24.182,5248.452
27,3 Jan 2030 20:49:06.090,3 Jan 2030 22:12:24.447,4998.357
28,3 Jan 2030 23:18:28.116,4 Jan 2030 00:46:47.173,5299.057
29,4 Jan 2030 01:53:59.581,4 Jan 2030 03:18:42.827,5083.246
