"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 05:32:19.362,1 Jan 2030 15:15:39.281,34999.920
2,1 Jan 2030 18:35:23.408,2 Jan 2030 04:19:29.541,35046.133
3,2 Jan 2030 07:38:34.646,2 Jan 2030 17:23:28.756,35094.110
4,2 Jan 2030 20:41:53.356,3 Jan 2030 06:27:36.467,35143.111
5,3 Jan 2030 09:45:19.704,3 Jan 2030 19:31:52.073,35192.369
6,3 Jan 2030 22:48:53.752,4 Jan 2030 08:36:14.860,35241.108
7,4 Jan 2030 11:52:35.467,4 Jan 2030 21:40:44.023,35288.556
8,5 Jan 2030 00:56:24.732,5 Jan 2030 10:45:18.682,35333.950
9,5 Jan 2030 14:00:21.351,5 Jan 2030 23:49:57.915,35376.564
10,6 Jan 2030 03:04:25.062,6 Jan 2030 12:54:40.767,35415.705
11,6 Jan 2030 16:08:35.533,7 Jan 2030 01:59:26.288,35450.754
12,7 Jan 2030 05:12:52.377,7 Jan 2030 15:04:13.508,35481.131
13,7 Jan 2030 18:17:15.145,8 Jan 2030 04:09:01.491,35506.346
14,8 Jan 2030 07:21:43.334,8 Jan 2030 17:13:49.331,35525.997
15,8 Jan 2030 20:26:16.385,9 Jan 2030 06:18:36.145,35539.760
16,9 Jan 2030 09:30:53.687,9 Jan 2030 19:23:21.098,35547.411
17,9 Jan 2030 22:35:34.576,10 Jan 2030 08:28:03.411,35548.835
18,10 Jan 2030 11:40:18.334,10 Jan 2030 21:32:42.346,35544.012
19,11 Jan 2030 00:45:04.198,11 Jan 2030 10:37:17.211,35533.013
20,11 Jan 2030 13:49:51.353,11 Jan 2030 23:41:47.376,35516.023
21,12 Jan 2030 02:54:38.945,12 Jan 2030 12:46:12.263,35493.318
22,12 Jan 2030 15:59:26.081,13 Jan 2030 01:50:31.349,35465.268
23,13 Jan 2030 05:04:11.837,13 Jan 2030 14:54:44.164,35432.327
24,13 Jan 2030 18:08:55.271,14 Jan 2030 03:58:50.303,35395.032
25,14 Jan 2030 07:13:35.426,14 Jan 2030 17:02:49.408,35353.982
26,14 Jan 2030 20:18:11.362,15 Jan 2030 06:06:41.193,35309.831
27,15 Jan 2030 09:22:42.149,15 Jan 2030 19:10:25.438,35263.290
28,15 Jan 2030 22:27:06.898,16 Jan 2030 08:14:01.997,35215.099
29,16 Jan 2030 11:31:24.785,16 Jan 2030 21:17:30.805,35166.021
30,17 Jan 2030 00:35:35.064,17 Jan 2030 10:20:51.888,35116.825
31,17 Jan 2030 13:39:37.097,17 Jan 2030 23:24:05.382,35068.284
32,18 Jan 2030 02:43:30.381,18 Jan 2030 12:27:11.521,35021.140
33,18 Jan 2030 15:47:14.553,19 Jan 2030 01:30:10.672,34976.119
34,19 Jan 2030 04:50:49.429,19 Jan 2030 14:33:03.334,34933.905
35,19 Jan 2030 17:54:15.022,20 Jan 2030 03:35:50.142,34895.120
36,20 Jan 2030 06:57:31.538,20 Jan 2030 16:38:31.875,34860.337
37,20 Jan 2030 20:00:39.392,21 Jan 2030 05:41:09.455,34830.063
38,21 Jan 2030 09:03:39.196,21 Jan 2030 18:43:43.935,34804.739
39,21 Jan 2030 22:06:31.759,22 Jan 2030 07:46:16.485,34784.726
40,22 Jan 2030 11:09:18.068,22 Jan 2030 20:48:48.370,34770.302
41,23 Jan 2030 00:11:59.243,23 Jan 2030 09:51:20.921,34761.678
42,23 Jan 2030 13:14:36.518,23 Jan 2030 22:53:55.499,34758.981
43,24 Jan 2030 02:17:11.197,24 Jan 2030 11:56:33.446,34762.249
44,24 Jan 2030 15:19:44.613,25 Jan 2030 00:59:16.063,34771.451
45,25 Jan 2030 04:22:18.089,25 Jan 2030 14:02:04.550,34786.461
46,25 Jan 2030 17:24:52.895,26 Jan 2030 03:04:59.976,34807.081
47,26 Jan 2030 06:27:30.229,26 Jan 2030 16:08:03.249,34833.020
48,26 Jan 2030 19:30:11.177,27 Jan 2030 05:11:15.088,34863.911
49,27 Jan 2030 08:32:56.705,27 Jan 2030 18:14:36.012,34899.306
50,27 Jan 2030 21:35:47.638,28 Jan 2030 07:18:06.328,34938.691
51,28 Jan 2030 10:38:44.666,28 Jan 2030 20:21:46.139,34981.473
52,28 Jan 2030 23:41:48.341,29 Jan 2030 00:00:00.000,1091.659

