"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 11:40:02.510,27602.510
2,1 Jan 2030 14:43:10.444,2 Jan 2030 00:53:22.782,36612.338
3,2 Jan 2030 03:53:13.867,2 Jan 2030 14:05:49.333,36755.466
4,2 Jan 2030 17:04:04.505,3 Jan 2030 03:17:23.722,36799.218
5,3 Jan 2030 06:15:45.171,3 Jan 2030 16:28:08.276,36743.106
6,3 Jan 2030 19:28:18.062,4 Jan 2030 05:38:05.882,36587.821
7,4 Jan 2030 08:41:44.607,4 Jan 2030 18:47:19.804,36335.197
8,4 Jan 2030 21:56:05.349,5 Jan 2030 07:55:53.429,35988.079
9,5 Jan 2030 11:11:19.949,5 Jan 2030 21:03:50.097,35550.148
10,6 Jan 2030 00:27:27.251,6 Jan 2030 10:11:12.914,35025.663
11,6 Jan 2030 13:44:25.485,6 Jan 2030 23:18:04.618,34419.133
12,7 Jan 2030 03:02:12.533,7 Jan 2030 12:24:27.461,33734.928
13,7 Jan 2030 16:20:46.282,8 Jan 2030 01:30:23.104,32976.821
14,8 Jan 2030 05:40:05.022,8 Jan 2030 14:35:52.504,32147.482
15,8 Jan 2030 19:00:07.907,9 Jan 2030 03:40:55.763,31247.857
16,9 Jan 2030 08:20:55.486,9 Jan 2030 16:45:31.891,30276.405
17,9 Jan 2030 21:42:30.420,10 Jan 2030 05:49:38.428,29228.008
18,10 Jan 2030 11:04:58.445,10 Jan 2030 18:53:10.770,28092.326
19,11 Jan 2030 00:28:29.942,11 Jan 2030 07:56:00.987,26851.044
20,11 Jan 2030 13:53:22.675,11 Jan 2030 20:57:55.487,25472.812
21,12 Jan 2030 03:20:07.025,12 Jan 2030 09:58:30.266,23903.240
22,12 Jan 2030 16:49:37.307,12 Jan 2030 22:56:59.944,22042.636
23,13 Jan 2030 06:23:40.001,13 Jan 2030 11:51:48.685,19688.684
24,13 Jan 2030 20:06:24.284,14 Jan 2030 00:38:52.942,16348.658
25,14 Jan 2030 10:12:45.837,14 Jan 2030 13:02:41.614,10195.777
26,18 Jan 2030 12:23:01.538,18 Jan 2030 15:12:36.487,10174.949
27,19 Jan 2030 00:47:50.522,19 Jan 2030 05:18:16.477,16225.955
28,19 Jan 2030 13:35:14.720,19 Jan 2030 19:00:51.913,19537.193
29,20 Jan 2030 02:30:12.941,20 Jan 2030 08:34:54.431,21881.490
30,20 Jan 2030 15:28:47.880,20 Jan 2030 22:04:28.685,23740.805
31,21 Jan 2030 04:29:25.861,21 Jan 2030 11:31:19.527,25313.666
32,21 Jan 2030 17:31:22.417,22 Jan 2030 00:56:20.504,26698.087
33,22 Jan 2030 06:34:13.995,22 Jan 2030 14:20:01.543,27947.549
34,22 Jan 2030 19:37:47.236,23 Jan 2030 03:42:40.078,29092.841
35,23 Jan 2030 08:41:54.341,23 Jan 2030 17:04:26.216,30151.875
36,23 Jan 2030 21:46:30.785,24 Jan 2030 06:25:25.444,31134.658
37,24 Jan 2030 10:51:34.146,24 Jan 2030 19:45:40.161,32046.015
38,24 Jan 2030 23:57:03.451,25 Jan 2030 09:05:10.690,32887.239
39,25 Jan 2030 13:02:58.805,25 Jan 2030 22:23:55.943,33657.138
40,26 Jan 2030 02:09:21.146,26 Jan 2030 11:41:53.989,34352.844
41,26 Jan 2030 15:16:12.109,27 Jan 2030 00:59:02.518,34970.409
42,27 Jan 2030 04:23:33.904,27 Jan 2030 14:15:19.260,35505.356
43,27 Jan 2030 17:31:29.214,28 Jan 2030 03:30:42.337,35953.124
44,28 Jan 2030 06:40:01.074,28 Jan 2030 16:45:10.535,36309.462
45,28 Jan 2030 19:49:12.738,29 Jan 2030 00:00:00.000,15047.262

