"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:34:32.636,2072.636
2,1 Jan 2030 05:24:58.223,1 Jan 2030 06:54:54.797,5396.575
3,1 Jan 2030 07:42:59.409,1 Jan 2030 09:12:02.124,5342.715
4,1 Jan 2030 10:04:19.637,1 Jan 2030 11:27:15.026,4975.388
5,1 Jan 2030 12:34:47.653,1 Jan 2030 14:49:38.050,8090.397
6,1 Jan 2030 15:52:54.783,1 Jan 2030 17:16:51.947,5037.164
7,1 Jan 2030 18:08:12.558,1 Jan 2030 19:37:43.974,5371.416
8,1 Jan 2030 20:25:45.020,1 Jan 2030 21:55:18.569,5373.549
9,1 Jan 2030 22:46:33.644,2 Jan 2030 00:10:36.485,5042.841
10,2 Jan 2030 01:13:31.524,2 Jan 2030 03:28:03.576,8072.052
11,2 Jan 2030 04:36:16.399,2 Jan 2030 05:59:05.586,4969.187
12,2 Jan 2030 06:51:30.166,2 Jan 2030 08:20:28.730,5338.564
13,2 Jan 2030 09:08:35.261,2 Jan 2030 10:38:31.688,5396.427
14,2 Jan 2030 11:28:53.401,2 Jan 2030 12:54:00.298,5106.897
15,2 Jan 2030 13:53:57.978,2 Jan 2030 15:13:45.143,4787.164
16,2 Jan 2030 17:19:32.608,2 Jan 2030 18:41:12.254,4899.646
17,2 Jan 2030 19:34:50.567,2 Jan 2030 21:03:09.115,5298.548
18,2 Jan 2030 21:51:30.112,2 Jan 2030 23:21:41.117,5411.005
19,3 Jan 2030 00:11:18.222,3 Jan 2030 01:37:24.872,5166.650
20,3 Jan 2030 02:35:08.854,3 Jan 2030 03:54:14.968,4746.114
21,3 Jan 2030 06:02:38.614,3 Jan 2030 07:23:09.799,4831.184
22,3 Jan 2030 08:18:13.191,3 Jan 2030 09:45:45.187,5251.996
23,3 Jan 2030 10:34:29.504,3 Jan 2030 12:04:46.573,5417.069
