"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 06:40:47.430,9647.430
2,1 Jan 2030 14:53:47.553,1 Jan 2030 19:56:11.092,18143.539
3,2 Jan 2030 04:08:32.243,2 Jan 2030 09:11:33.782,18181.539
4,2 Jan 2030 17:23:28.257,2 Jan 2030 22:26:55.195,18206.939
5,3 Jan 2030 06:38:33.373,3 Jan 2030 11:42:14.391,18221.017
6,3 Jan 2030 19:53:45.405,4 Jan 2030 00:57:29.910,18224.505
7,4 Jan 2030 09:09:02.319,4 Jan 2030 14:12:39.907,18217.588
8,4 Jan 2030 22:24:22.382,5 Jan 2030 03:27:42.285,18199.902
9,5 Jan 2030 11:39:44.293,5 Jan 2030 16:42:34.833,18170.539
10,6 Jan 2030 00:55:07.308,6 Jan 2030 05:57:15.350,18128.041
11,6 Jan 2030 14:10:31.352,6 Jan 2030 19:11:41.749,18070.397
12,7 Jan 2030 03:25:57.133,7 Jan 2030 08:25:52.122,17994.989
13,7 Jan 2030 16:41:26.222,7 Jan 2030 21:39:44.781,17898.558
14,8 Jan 2030 05:57:01.153,8 Jan 2030 10:53:18.250,17777.097
15,8 Jan 2030 19:12:45.605,9 Jan 2030 00:06:31.229,17625.624
16,9 Jan 2030 08:28:44.555,9 Jan 2030 13:19:22.507,17437.952
17,9 Jan 2030 21:45:04.603,10 Jan 2030 02:31:50.837,17206.234
18,10 Jan 2030 11:01:54.416,10 Jan 2030 15:43:54.746,16920.330
19,11 Jan 2030 00:19:25.462,11 Jan 2030 04:55:32.265,16566.804
20,11 Jan 2030 13:37:53.115,11 Jan 2030 18:06:40.505,16127.390
21,12 Jan 2030 02:57:38.485,12 Jan 2030 07:17:14.921,15576.436
22,12 Jan 2030 16:19:11.496,12 Jan 2030 20:27:08.052,14876.556
23,13 Jan 2030 05:43:16.318,13 Jan 2030 09:36:06.929,13970.611
24,13 Jan 2030 19:11:02.003,13 Jan 2030 22:43:47.238,12765.235
25,14 Jan 2030 08:44:26.274,14 Jan 2030 11:49:17.389,11091.115
26,14 Jan 2030 22:27:27.814,15 Jan 2030 00:50:19.282,8571.468
27,15 Jan 2030 12:35:04.999,15 Jan 2030 13:34:29.345,3564.346
28,19 Jan 2030 12:11:49.754,19 Jan 2030 13:33:12.182,4882.429
29,20 Jan 2030 01:01:53.001,20 Jan 2030 03:33:23.567,9090.566
30,20 Jan 2030 14:03:59.310,20 Jan 2030 17:14:19.226,11419.916
31,21 Jan 2030 03:09:57.545,21 Jan 2030 06:46:34.243,12996.698
32,21 Jan 2030 16:17:53.840,21 Jan 2030 20:13:36.021,14142.181
33,22 Jan 2030 05:27:03.329,22 Jan 2030 09:37:11.174,15007.845
34,22 Jan 2030 18:37:04.310,22 Jan 2030 22:58:23.385,15679.075
35,23 Jan 2030 07:47:45.029,23 Jan 2030 12:17:53.861,16208.832
36,23 Jan 2030 20:58:58.654,24 Jan 2030 01:36:10.731,16632.077
37,24 Jan 2030 10:10:40.982,24 Jan 2030 14:53:33.958,16972.976
38,24 Jan 2030 23:22:49.325,25 Jan 2030 04:10:18.149,17248.824
39,25 Jan 2030 12:35:21.818,25 Jan 2030 17:26:34.219,17472.401
40,26 Jan 2030 01:48:17.043,26 Jan 2030 06:42:30.449,17653.406
41,26 Jan 2030 15:01:33.766,26 Jan 2030 19:58:13.132,17799.366
42,27 Jan 2030 04:15:10.768,27 Jan 2030 09:13:47.007,17916.239
43,27 Jan 2030 17:29:06.716,27 Jan 2030 22:29:15.532,18008.816
44,28 Jan 2030 06:43:20.102,28 Jan 2030 11:00:00.000,15399.898

