"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,8 Jan 2030 22:33:33.367,671613.367
2,8 Jan 2030 23:12:30.819,9 Jan 2030 11:42:24.067,44993.248
3,9 Jan 2030 12:37:37.823,10 Jan 2030 00:54:26.949,44209.127
4,10 Jan 2030 01:58:37.454,10 Jan 2030 14:08:24.103,43786.648
5,10 Jan 2030 15:17:03.585,11 Jan 2030 03:23:56.510,43612.926
6,11 Jan 2030 04:33:30.558,11 Jan 2030 16:41:04.833,43654.275
7,11 Jan 2030 17:48:12.427,12 Jan 2030 06:00:04.185,43911.758
8,12 Jan 2030 07:01:08.326,12 Jan 2030 19:21:33.525,44425.199
9,12 Jan 2030 20:11:53.164,13 Jan 2030 08:47:43.256,45350.092
10,13 Jan 2030 09:18:30.116,23 Jan 2030 08:41:51.066,861800.950
11,23 Jan 2030 09:23:02.160,23 Jan 2030 21:51:56.110,44933.951
12,23 Jan 2030 22:49:37.862,24 Jan 2030 11:05:42.051,44164.188
13,24 Jan 2030 12:12:02.728,25 Jan 2030 00:21:57.406,43794.678
14,25 Jan 2030 01:31:44.211,25 Jan 2030 13:40:32.168,43727.956
15,25 Jan 2030 14:49:09.186,26 Jan 2030 03:01:43.468,43954.282
16,26 Jan 2030 04:04:17.995,26 Jan 2030 16:26:26.760,44528.765
17,26 Jan 2030 17:16:32.986,27 Jan 2030 05:58:51.027,45738.041
18,27 Jan 2030 06:22:02.828,28 Jan 2030 11:00:00.000,103077.172

