"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:57:56.089,1 Jan 2030 06:26:08.609,5292.520
2,1 Jan 2030 07:32:06.973,1 Jan 2030 08:55:22.901,4995.928
3,1 Jan 2030 10:01:07.978,1 Jan 2030 11:28:48.996,5261.018
4,1 Jan 2030 12:36:18.040,1 Jan 2030 14:01:49.850,5131.810
5,1 Jan 2030 15:07:09.703,1 Jan 2030 16:31:16.601,5046.898
6,1 Jan 2030 17:38:09.697,1 Jan 2030 19:06:51.001,5321.304
7,1 Jan 2030 20:13:13.383,1 Jan 2030 21:36:43.549,5010.167
8,1 Jan 2030 22:42:13.544,2 Jan 2030 00:08:56.510,5202.965
9,2 Jan 2030 01:16:33.466,2 Jan 2030 02:43:06.429,5192.962
10,2 Jan 2030 03:48:34.575,2 Jan 2030 05:12:08.676,5014.101
11,2 Jan 2030 06:18:35.335,2 Jan 2030 07:47:18.545,5323.211
12,2 Jan 2030 08:54:07.394,2 Jan 2030 10:18:08.071,5040.678
13,2 Jan 2030 11:23:29.075,2 Jan 2030 12:49:10.508,5141.433
14,2 Jan 2030 13:56:41.626,2 Jan 2030 15:24:13.432,5251.806
15,2 Jan 2030 16:29:55.938,2 Jan 2030 17:53:13.450,4997.512
16,2 Jan 2030 18:59:15.715,2 Jan 2030 20:27:33.602,5297.887
17,2 Jan 2030 21:34:47.194,2 Jan 2030 22:59:32.973,5085.779
18,3 Jan 2030 00:04:51.105,3 Jan 2030 01:29:36.398,5085.293
19,3 Jan 2030 02:36:49.782,3 Jan 2030 04:05:07.835,5298.052
20,3 Jan 2030 05:11:10.386,3 Jan 2030 06:34:28.154,4997.768
21,3 Jan 2030 07:40:10.661,3 Jan 2030 09:07:41.614,5250.953
22,3 Jan 2030 10:15:12.756,3 Jan 2030 11:40:54.702,5141.947
23,3 Jan 2030 12:46:16.062,3 Jan 2030 14:10:16.625,5040.563
24,3 Jan 2030 15:17:05.311,3 Jan 2030 16:45:47.665,5322.354
25,3 Jan 2030 17:52:14.753,3 Jan 2030 19:15:49.551,5014.798
26,3 Jan 2030 20:21:18.061,3 Jan 2030 21:47:49.996,5191.934
27,3 Jan 2030 22:55:26.702,4 Jan 2030 00:22:09.727,5203.025
28,4 Jan 2030 01:27:40.403,4 Jan 2030 02:51:11.004,5010.601
29,4 Jan 2030 03:57:33.487,4 Jan 2030 05:26:12.934,5319.447
30,4 Jan 2030 06:33:06.387,4 Jan 2030 07:57:14.213,5047.826
31,4 Jan 2030 09:02:34.815,4 Jan 2030 10:28:05.920,5131.105
32,4 Jan 2030 11:35:34.557,4 Jan 2030 13:03:14.653,5260.096
33,4 Jan 2030 14:09:00.658,4 Jan 2030 15:32:17.604,4996.946
34,4 Jan 2030 16:38:16.471,4 Jan 2030 18:06:26.522,5290.052
35,4 Jan 2030 19:13:43.725,4 Jan 2030 20:38:38.646,5094.921
36,4 Jan 2030 21:43:57.429,4 Jan 2030 23:08:34.302,5076.872
37,5 Jan 2030 00:15:43.738,5 Jan 2030 01:44:06.609,5302.871
