"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,9 Jan 2030 03:28:31.051,689311.051
2,9 Jan 2030 04:12:58.594,9 Jan 2030 16:21:37.746,43719.151
3,9 Jan 2030 17:26:16.749,10 Jan 2030 05:23:02.293,43005.544
4,10 Jan 2030 06:31:20.845,10 Jan 2030 18:30:45.324,43164.479
5,10 Jan 2030 19:30:07.287,11 Jan 2030 07:50:03.587,44396.300
6,11 Jan 2030 08:17:16.537,23 Jan 2030 13:36:35.446,1055958.909
7,23 Jan 2030 14:24:07.554,24 Jan 2030 02:30:12.941,43565.387
8,24 Jan 2030 03:36:43.561,24 Jan 2030 15:33:10.630,42987.069
9,24 Jan 2030 16:40:00.582,25 Jan 2030 04:45:23.863,43523.281
10,25 Jan 2030 05:33:59.222,28 Jan 2030 11:00:00.000,278760.778

