"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:35:49.245,2149.245
2,1 Jan 2030 05:30:28.065,1 Jan 2030 07:55:50.680,8722.615
3,1 Jan 2030 08:40:35.639,1 Jan 2030 09:54:24.040,4428.401
4,1 Jan 2030 10:50:17.545,1 Jan 2030 12:02:58.666,4361.121
5,1 Jan 2030 12:52:28.158,1 Jan 2030 15:14:56.295,8548.137
6,1 Jan 2030 16:08:29.006,1 Jan 2030 17:20:14.851,4305.845
7,1 Jan 2030 18:15:35.338,1 Jan 2030 19:35:18.507,4783.168
8,1 Jan 2030 19:56:18.654,1 Jan 2030 20:47:39.311,3080.658
9,1 Jan 2030 21:23:18.150,1 Jan 2030 22:39:12.147,4553.998
10,1 Jan 2030 23:34:53.399,2 Jan 2030 00:46:56.519,4323.121
11,2 Jan 2030 01:39:06.831,2 Jan 2030 04:00:50.458,8503.626
12,2 Jan 2030 04:52:37.545,2 Jan 2030 06:04:46.147,4328.602
13,2 Jan 2030 07:00:30.799,2 Jan 2030 08:15:55.665,4524.866
14,2 Jan 2030 08:53:44.007,2 Jan 2030 09:47:08.043,3204.036
15,2 Jan 2030 10:02:38.204,2 Jan 2030 11:24:08.806,4890.602
16,2 Jan 2030 12:19:23.577,2 Jan 2030 13:31:07.581,4304.005
17,2 Jan 2030 14:24:55.303,2 Jan 2030 16:47:40.452,8565.149
18,2 Jan 2030 17:36:31.131,2 Jan 2030 18:49:22.812,4371.682
19,2 Jan 2030 19:45:17.816,2 Jan 2030 20:58:52.396,4414.580
20,2 Jan 2030 21:44:44.310,3 Jan 2030 00:09:17.695,8673.386
21,3 Jan 2030 01:03:47.574,3 Jan 2030 02:15:27.403,4299.830
22,3 Jan 2030 03:10:16.296,3 Jan 2030 05:36:25.048,8768.752
23,3 Jan 2030 06:19:57.854,3 Jan 2030 07:34:05.175,4447.321
24,3 Jan 2030 08:29:58.200,3 Jan 2030 09:42:31.995,4353.796
25,3 Jan 2030 10:32:38.906,3 Jan 2030 12:54:45.772,8526.866
26,3 Jan 2030 13:48:04.000,3 Jan 2030 14:59:53.825,4309.824
27,3 Jan 2030 15:55:20.707,3 Jan 2030 17:13:55.269,4714.562
28,3 Jan 2030 17:39:06.174,3 Jan 2030 18:29:11.702,3005.528
29,3 Jan 2030 19:02:22.486,3 Jan 2030 20:18:54.358,4591.871
30,3 Jan 2030 21:14:32.764,3 Jan 2030 22:26:32.301,4319.538
31,3 Jan 2030 23:19:05.176,4 Jan 2030 01:40:46.919,8501.743
32,4 Jan 2030 02:32:09.935,4 Jan 2030 03:44:25.836,4335.901
33,4 Jan 2030 04:40:14.122,4 Jan 2030 05:55:15.356,4501.234
34,4 Jan 2030 06:34:58.666,4 Jan 2030 07:32:43.304,3464.638
35,4 Jan 2030 07:38:30.608,4 Jan 2030 09:03:52.548,5121.940
36,4 Jan 2030 09:59:01.597,4 Jan 2030 11:10:44.834,4303.237
37,4 Jan 2030 12:04:46.912,4 Jan 2030 14:27:51.171,8584.259
38,4 Jan 2030 15:15:59.302,4 Jan 2030 16:29:03.216,4383.914
39,4 Jan 2030 17:24:59.555,4 Jan 2030 18:38:21.993,4402.438
40,4 Jan 2030 19:25:14.029,4 Jan 2030 21:49:03.867,8629.838
41,4 Jan 2030 22:43:24.067,4 Jan 2030 23:55:05.677,4301.610
42,5 Jan 2030 00:50:03.869,5 Jan 2030 03:17:07.033,8823.164
43,5 Jan 2030 03:59:17.842,5 Jan 2030 05:13:46.437,4468.594
44,5 Jan 2030 06:09:38.565,5 Jan 2030 07:22:05.780,4347.215
45,5 Jan 2030 08:12:46.673,5 Jan 2030 10:34:36.105,8509.432
46,5 Jan 2030 11:27:38.519,5 Jan 2030 12:39:32.877,4314.358
47,5 Jan 2030 13:35:05.603,5 Jan 2030 14:52:47.138,4661.535
48,5 Jan 2030 15:21:29.915,5 Jan 2030 16:11:00.730,2970.815
49,5 Jan 2030 16:41:19.592,5 Jan 2030 17:58:36.738,4637.146
50,5 Jan 2030 18:54:11.834,5 Jan 2030 20:06:08.326,4316.492
51,5 Jan 2030 20:59:01.922,5 Jan 2030 23:20:45.129,8503.207
52,6 Jan 2030 00:11:41.607,6 Jan 2030 01:24:05.596,4343.989
53,6 Jan 2030 02:19:57.091,6 Jan 2030 03:34:37.455,4480.364
54,6 Jan 2030 04:16:02.939,6 Jan 2030 06:43:36.586,8853.647
55,6 Jan 2030 07:38:39.311,6 Jan 2030 08:50:22.246,4302.935
56,6 Jan 2030 09:44:37.583,6 Jan 2030 12:08:05.779,8608.196
57,6 Jan 2030 12:55:26.265,6 Jan 2030 14:08:43.720,4397.456
58,6 Jan 2030 15:04:40.979,6 Jan 2030 16:17:52.462,4391.483
59,6 Jan 2030 17:05:38.435,6 Jan 2030 19:28:50.541,8592.106
60,6 Jan 2030 20:23:00.170,6 Jan 2030 21:34:44.044,4303.874
61,6 Jan 2030 22:29:50.821,7 Jan 2030 00:57:57.913,8887.092
62,7 Jan 2030 01:38:35.185,7 Jan 2030 02:53:27.817,4492.631
63,7 Jan 2030 03:49:18.654,7 Jan 2030 05:01:39.988,4341.333
64,7 Jan 2030 05:52:51.782,7 Jan 2030 08:14:27.417,8495.635
65,7 Jan 2030 09:07:12.529,7 Jan 2030 10:19:12.021,4319.492
66,7 Jan 2030 11:14:50.062,7 Jan 2030 12:31:48.569,4618.507
67,7 Jan 2030 13:03:34.969,7 Jan 2030 13:53:09.831,2974.862
68,7 Jan 2030 14:20:06.474,7 Jan 2030 15:38:19.316,4692.842
69,7 Jan 2030 16:33:50.619,7 Jan 2030 17:45:44.578,4313.959
70,7 Jan 2030 18:38:57.230,7 Jan 2030 21:00:45.352,8508.122
71,7 Jan 2030 21:51:12.505,7 Jan 2030 23:03:45.438,4352.934
72,7 Jan 2030 23:59:39.701,8 Jan 2030 01:14:01.536,4461.835
73,8 Jan 2030 01:56:57.846,8 Jan 2030 04:23:20.938,8783.092
74,8 Jan 2030 05:18:16.693,8 Jan 2030 06:29:59.793,4303.100
75,8 Jan 2030 07:24:27.377,8 Jan 2030 09:48:24.930,8637.553
76,8 Jan 2030 10:34:51.833,8 Jan 2030 11:48:24.316,4412.483
77,8 Jan 2030 12:44:22.110,8 Jan 2030 13:57:23.689,4381.579
78,8 Jan 2030 14:45:58.156,8 Jan 2030 17:08:37.795,8559.639
79,8 Jan 2030 18:02:35.880,8 Jan 2030 19:14:22.518,4306.638
80,8 Jan 2030 20:09:37.190,8 Jan 2030 21:33:03.224,5006.035
81,8 Jan 2030 21:43:55.974,8 Jan 2030 22:38:59.146,3303.172
82,8 Jan 2030 23:17:49.293,9 Jan 2030 00:33:09.332,4520.039
83,9 Jan 2030 01:28:58.451,9 Jan 2030 02:41:14.560,4336.109
84,9 Jan 2030 03:32:54.531,9 Jan 2030 05:54:19.822,8485.291
85,9 Jan 2030 06:46:45.977,9 Jan 2030 07:58:51.236,4325.259
86,9 Jan 2030 08:54:34.091,9 Jan 2030 10:10:56.618,4582.526
87,9 Jan 2030 10:45:24.026,9 Jan 2030 11:35:44.731,3020.705
88,9 Jan 2030 11:58:37.616,9 Jan 2030 13:18:02.096,4764.481
89,9 Jan 2030 14:13:29.113,9 Jan 2030 15:25:21.044,4311.932
90,9 Jan 2030 16:18:51.226,9 Jan 2030 18:40:47.901,8516.674
91,9 Jan 2030 19:30:42.545,9 Jan 2030 20:43:25.368,4362.823
92,9 Jan 2030 21:39:21.977,9 Jan 2030 22:53:27.249,4445.272
93,9 Jan 2030 23:37:44.352,10 Jan 2030 02:03:05.641,8721.289
94,10 Jan 2030 02:57:53.739,10 Jan 2030 04:09:37.466,4303.727
95,10 Jan 2030 05:04:16.370,10 Jan 2030 07:28:49.400,8673.030
96,10 Jan 2030 08:14:15.818,10 Jan 2030 09:28:05.008,4429.190
97,10 Jan 2030 10:24:02.936,10 Jan 2030 11:36:55.593,4372.657
98,10 Jan 2030 12:26:13.738,10 Jan 2030 14:48:25.680,8531.942
99,10 Jan 2030 15:42:11.156,10 Jan 2030 16:54:01.076,4309.920
100,10 Jan 2030 17:49:23.023,10 Jan 2030 19:10:23.542,4860.520
101,10 Jan 2030 19:28:14.802,10 Jan 2030 20:20:12.426,3117.624
102,10 Jan 2030 20:56:59.388,10 Jan 2030 22:12:50.999,4551.610
103,10 Jan 2030 23:08:37.971,11 Jan 2030 00:20:49.470,4331.499
104,11 Jan 2030 01:12:55.164,11 Jan 2030 03:34:13.482,8478.317
105,11 Jan 2030 04:26:18.836,11 Jan 2030 05:38:30.538,4331.702
106,11 Jan 2030 06:34:17.715,11 Jan 2030 07:50:09.531,4551.816
107,11 Jan 2030 08:26:58.856,11 Jan 2030 09:18:57.746,3118.890
108,11 Jan 2030 09:36:40.676,11 Jan 2030 10:57:45.110,4864.435
109,11 Jan 2030 11:53:07.296,11 Jan 2030 13:04:57.693,4310.397
110,11 Jan 2030 13:58:44.032,11 Jan 2030 16:20:53.148,8529.116
111,11 Jan 2030 17:10:11.623,11 Jan 2030 18:23:05.372,4373.750
112,11 Jan 2030 19:19:03.927,11 Jan 2030 20:32:54.344,4430.417
113,11 Jan 2030 21:18:23.379,11 Jan 2030 23:42:50.743,8667.363
114,12 Jan 2030 00:37:30.440,12 Jan 2030 01:49:15.270,4304.830
115,12 Jan 2030 02:44:04.623,12 Jan 2030 05:09:20.123,8715.500
116,12 Jan 2030 05:53:37.948,12 Jan 2030 07:07:45.816,4447.868
117,12 Jan 2030 08:03:43.473,12 Jan 2030 09:16:28.077,4364.604
118,12 Jan 2030 10:06:25.661,12 Jan 2030 12:28:14.281,8508.620
119,12 Jan 2030 13:21:45.983,12 Jan 2030 14:33:39.728,4313.744
120,12 Jan 2030 15:29:08.333,12 Jan 2030 16:48:40.270,4771.937
121,12 Jan 2030 17:11:29.128,12 Jan 2030 18:01:39.741,3010.613
122,12 Jan 2030 18:36:04.349,12 Jan 2030 19:52:32.814,4588.465
123,12 Jan 2030 20:48:17.196,12 Jan 2030 22:00:24.689,4327.493
124,12 Jan 2030 22:52:53.910,13 Jan 2030 01:14:08.574,8474.664
125,13 Jan 2030 02:05:51.039,13 Jan 2030 03:18:09.914,4338.875
126,13 Jan 2030 04:14:00.959,13 Jan 2030 05:29:26.153,4525.194
127,13 Jan 2030 06:08:20.837,13 Jan 2030 07:03:33.045,3312.208
128,13 Jan 2030 07:13:31.213,13 Jan 2030 08:37:28.380,5037.167
129,13 Jan 2030 09:32:45.180,13 Jan 2030 10:44:34.528,4309.348
130,13 Jan 2030 11:38:35.759,13 Jan 2030 14:01:01.532,8545.774
131,13 Jan 2030 14:49:39.639,13 Jan 2030 16:02:45.472,4385.834
