"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:20:31.492,1 Jan 2030 06:44:37.721,8646.229
2,1 Jan 2030 07:38:57.733,1 Jan 2030 08:50:37.121,4299.389
3,1 Jan 2030 09:45:32.130,1 Jan 2030 12:12:35.459,8823.329
4,1 Jan 2030 12:54:58.022,1 Jan 2030 14:09:19.294,4461.272
5,1 Jan 2030 15:05:10.148,1 Jan 2030 16:17:36.075,4345.927
6,1 Jan 2030 17:08:08.918,1 Jan 2030 19:30:10.164,8521.246
7,1 Jan 2030 20:23:13.138,1 Jan 2030 21:35:04.703,4311.565
8,1 Jan 2030 22:30:34.953,1 Jan 2030 23:48:17.612,4662.659
9,2 Jan 2030 00:16:31.690,2 Jan 2030 01:06:15.359,2983.669
10,2 Jan 2030 01:37:07.064,2 Jan 2030 02:54:09.971,4622.907
11,2 Jan 2030 03:49:44.125,2 Jan 2030 05:01:39.053,4314.927
12,2 Jan 2030 05:54:27.104,2 Jan 2030 08:16:18.987,8511.884
13,2 Jan 2030 09:07:17.482,2 Jan 2030 10:19:37.796,4340.314
14,2 Jan 2030 11:15:27.317,2 Jan 2030 12:30:07.138,4479.821
15,2 Jan 2030 13:11:14.134,2 Jan 2030 15:39:10.178,8876.043
16,2 Jan 2030 16:34:12.329,2 Jan 2030 17:45:53.375,4301.046
17,2 Jan 2030 18:40:04.679,2 Jan 2030 21:03:38.128,8613.448
18,2 Jan 2030 21:51:03.995,2 Jan 2030 23:04:16.283,4392.287
19,3 Jan 2030 00:00:11.980,3 Jan 2030 01:13:22.440,4390.459
20,3 Jan 2030 02:00:56.810,3 Jan 2030 04:24:24.457,8607.646
21,3 Jan 2030 05:18:34.022,3 Jan 2030 06:30:15.573,4301.551
22,3 Jan 2030 07:25:19.285,3 Jan 2030 09:53:24.659,8885.374
23,3 Jan 2030 10:34:16.287,3 Jan 2030 11:49:00.757,4484.470
24,3 Jan 2030 12:44:50.372,3 Jan 2030 13:57:10.379,4340.007
25,3 Jan 2030 14:48:14.596,3 Jan 2030 17:10:01.484,8506.888
26,3 Jan 2030 18:02:47.382,3 Jan 2030 19:14:43.922,4316.540
27,3 Jan 2030 20:10:19.568,3 Jan 2030 21:27:18.775,4619.207
28,3 Jan 2030 21:58:37.987,3 Jan 2030 22:48:19.214,2981.227
29,3 Jan 2030 23:15:57.197,4 Jan 2030 00:33:52.620,4675.423
30,4 Jan 2030 01:29:23.047,4 Jan 2030 02:41:15.395,4312.348
31,4 Jan 2030 03:34:22.772,4 Jan 2030 05:56:19.069,8516.297
32,4 Jan 2030 06:46:48.704,4 Jan 2030 07:59:17.712,4349.009
33,4 Jan 2030 08:55:10.079,4 Jan 2030 10:09:31.299,4461.221
34,4 Jan 2030 10:52:10.297,4 Jan 2030 13:18:54.605,8804.309
35,4 Jan 2030 14:13:49.878,4 Jan 2030 15:25:31.011,4301.133
36,4 Jan 2030 16:19:54.734,4 Jan 2030 18:43:56.651,8641.917
37,4 Jan 2030 19:30:30.097,4 Jan 2030 20:43:56.958,4406.861
38,4 Jan 2030 21:39:53.243,4 Jan 2030 22:52:53.773,4380.530
39,4 Jan 2030 23:41:17.385,5 Jan 2030 02:04:11.753,8574.368
40,5 Jan 2030 02:58:09.915,5 Jan 2030 04:09:54.117,4304.202
41,5 Jan 2030 05:05:05.848,5 Jan 2030 06:28:49.187,5023.338
42,5 Jan 2030 06:38:37.673,5 Jan 2030 07:34:23.785,3346.112
43,5 Jan 2030 08:13:31.511,5 Jan 2030 09:28:42.346,4510.835
44,5 Jan 2030 10:24:30.308,5 Jan 2030 11:36:45.059,4334.750
45,5 Jan 2030 12:28:17.869,5 Jan 2030 14:49:53.884,8496.015
46,5 Jan 2030 15:42:21.081,5 Jan 2030 16:54:23.218,4322.137
47,5 Jan 2030 17:50:03.765,5 Jan 2030 19:06:26.708,4582.942
48,5 Jan 2030 19:40:28.372,5 Jan 2030 20:30:46.863,3018.491
49,5 Jan 2030 20:54:33.370,5 Jan 2030 22:13:35.482,4742.112
50,5 Jan 2030 23:09:01.687,6 Jan 2030 00:20:51.947,4310.260
51,6 Jan 2030 01:14:17.120,6 Jan 2030 03:36:21.414,8524.294
52,6 Jan 2030 04:26:19.101,6 Jan 2030 05:38:57.711,4358.610
53,6 Jan 2030 06:34:52.496,6 Jan 2030 07:48:57.114,4444.618
54,6 Jan 2030 08:32:58.051,6 Jan 2030 10:58:39.373,8741.321
55,6 Jan 2030 11:53:27.086,6 Jan 2030 13:05:08.769,4301.683
56,6 Jan 2030 13:59:43.975,6 Jan 2030 16:24:20.310,8676.336
57,6 Jan 2030 17:09:54.674,6 Jan 2030 18:23:37.728,4423.054
58,6 Jan 2030 19:19:34.214,6 Jan 2030 20:32:25.783,4371.568
59,6 Jan 2030 21:21:33.773,6 Jan 2030 23:43:59.684,8545.911
60,7 Jan 2030 00:37:45.400,7 Jan 2030 01:49:32.764,4307.364
61,7 Jan 2030 02:44:51.872,7 Jan 2030 04:05:59.396,4867.524
62,7 Jan 2030 04:23:06.855,7 Jan 2030 05:15:34.432,3147.576
63,7 Jan 2030 05:52:42.957,7 Jan 2030 07:08:24.085,4541.128
64,7 Jan 2030 08:04:09.958,7 Jan 2030 09:16:20.064,4330.105
65,7 Jan 2030 10:08:19.008,7 Jan 2030 12:29:47.507,8488.499
66,7 Jan 2030 13:21:54.197,7 Jan 2030 14:34:02.589,4328.392
67,7 Jan 2030 15:29:47.550,7 Jan 2030 16:45:39.572,4552.022
68,7 Jan 2030 17:22:04.625,7 Jan 2030 18:13:48.175,3103.550
69,7 Jan 2030 18:32:45.730,7 Jan 2030 19:53:18.564,4832.834
70,7 Jan 2030 20:48:40.023,7 Jan 2030 22:00:28.695,4308.673
71,7 Jan 2030 22:54:10.255,8 Jan 2030 01:16:26.382,8536.127
72,8 Jan 2030 02:05:48.566,8 Jan 2030 03:18:37.799,4369.233
73,8 Jan 2030 04:14:34.591,8 Jan 2030 05:28:24.304,4429.713
74,8 Jan 2030 06:13:38.292,8 Jan 2030 08:38:24.532,8686.241
75,8 Jan 2030 09:33:03.958,8 Jan 2030 10:44:46.656,4302.698
76,8 Jan 2030 11:39:32.461,8 Jan 2030 14:04:49.979,8717.518
77,8 Jan 2030 14:49:17.491,8 Jan 2030 16:03:18.601,4441.110
78,8 Jan 2030 16:59:14.885,8 Jan 2030 18:11:58.378,4363.494
79,8 Jan 2030 19:01:46.459,8 Jan 2030 21:23:48.314,8521.855
80,8 Jan 2030 22:17:20.433,8 Jan 2030 23:29:11.490,4311.056
