"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:38:23.423,2303.423
2,1 Jan 2030 05:51:28.664,1 Jan 2030 07:13:35.760,4927.097
3,1 Jan 2030 08:06:51.319,1 Jan 2030 09:35:26.701,5315.381
4,1 Jan 2030 10:23:53.576,1 Jan 2030 11:53:57.341,5403.764
5,1 Jan 2030 12:44:11.439,1 Jan 2030 14:09:42.010,5130.571
6,1 Jan 2030 15:08:47.189,1 Jan 2030 16:28:01.706,4754.517
7,1 Jan 2030 18:34:38.122,1 Jan 2030 19:55:36.429,4858.307
8,1 Jan 2030 20:50:10.938,1 Jan 2030 22:18:01.727,5270.789
9,1 Jan 2030 23:06:47.395,2 Jan 2030 00:37:02.635,5415.239
10,2 Jan 2030 01:26:35.353,2 Jan 2030 02:53:05.271,5189.918
11,2 Jan 2030 03:50:10.126,2 Jan 2030 05:09:35.997,4765.871
12,2 Jan 2030 07:17:32.296,2 Jan 2030 08:37:26.868,4794.572
13,2 Jan 2030 09:33:32.687,2 Jan 2030 11:00:32.472,5219.785
14,2 Jan 2030 11:49:45.920,2 Jan 2030 13:20:03.503,5417.583
15,2 Jan 2030 14:09:03.581,2 Jan 2030 15:36:27.637,5244.057
16,2 Jan 2030 16:31:52.384,2 Jan 2030 17:52:14.336,4821.952
17,2 Jan 2030 19:59:52.011,2 Jan 2030 21:19:02.326,4750.315
18,2 Jan 2030 22:16:55.820,2 Jan 2030 23:42:58.997,5163.177
19,3 Jan 2030 00:32:49.013,3 Jan 2030 02:02:59.766,5410.753
20,3 Jan 2030 02:51:36.120,3 Jan 2030 04:19:48.257,5292.137
21,3 Jan 2030 05:13:47.269,3 Jan 2030 06:35:16.239,4888.970
22,3 Jan 2030 08:40:09.572,3 Jan 2030 10:00:13.901,4804.329
23,3 Jan 2030 11:00:19.394,3 Jan 2030 12:25:21.236,5101.842
24,3 Jan 2030 13:15:56.438,3 Jan 2030 14:45:51.349,5394.910
25,3 Jan 2030 15:34:13.085,3 Jan 2030 17:03:06.435,5333.350
26,3 Jan 2030 17:55:51.074,3 Jan 2030 19:18:29.463,4958.389
27,3 Jan 2030 20:27:25.824,3 Jan 2030 22:40:42.303,7996.479
28,3 Jan 2030 23:43:42.189,4 Jan 2030 01:07:38.899,5036.710
29,4 Jan 2030 01:59:07.883,4 Jan 2030 03:28:38.258,5370.375
30,4 Jan 2030 04:16:54.612,4 Jan 2030 05:46:21.595,5366.982
31,4 Jan 2030 06:38:01.641,4 Jan 2030 08:01:48.560,5026.920
32,4 Jan 2030 09:05:34.774,4 Jan 2030 11:19:31.596,8036.822
33,4 Jan 2030 12:27:02.478,4 Jan 2030 13:49:51.357,4968.879
34,4 Jan 2030 14:42:22.936,4 Jan 2030 16:11:20.582,5337.646
35,4 Jan 2030 16:59:40.832,4 Jan 2030 18:29:33.240,5392.408
36,4 Jan 2030 19:20:17.707,4 Jan 2030 20:45:10.562,5092.855
37,4 Jan 2030 21:45:48.580,4 Jan 2030 23:07:02.951,4874.371
38,4 Jan 2030 23:37:48.962,4 Jan 2030 23:47:53.873,604.912
39,5 Jan 2030 01:10:17.585,5 Jan 2030 02:31:57.464,4899.879
40,5 Jan 2030 03:25:41.107,5 Jan 2030 04:53:58.455,5297.348
41,5 Jan 2030 05:42:31.827,5 Jan 2030 07:12:40.960,5409.133
42,5 Jan 2030 08:02:38.573,5 Jan 2030 09:28:33.616,5155.042
43,5 Jan 2030 10:26:52.397,5 Jan 2030 11:46:01.677,4749.280
44,5 Jan 2030 13:53:22.781,5 Jan 2030 15:13:55.267,4832.486
45,5 Jan 2030 16:09:01.816,5 Jan 2030 17:36:32.026,5250.211
46,5 Jan 2030 18:25:27.595,5 Jan 2030 19:55:44.432,5416.838
47,5 Jan 2030 20:45:03.903,5 Jan 2030 22:11:56.416,5212.514
48,5 Jan 2030 23:08:22.917,6 Jan 2030 00:28:08.411,4785.494
49,6 Jan 2030 02:36:07.921,6 Jan 2030 03:55:41.439,4773.517
50,6 Jan 2030 04:52:24.382,6 Jan 2030 06:19:01.415,5197.033
51,6 Jan 2030 07:08:28.052,6 Jan 2030 08:38:43.431,5415.379
52,6 Jan 2030 09:27:33.594,6 Jan 2030 10:55:17.980,5264.385
53,6 Jan 2030 11:50:09.862,6 Jan 2030 13:10:57.402,4847.540
54,6 Jan 2030 15:18:02.886,6 Jan 2030 16:37:10.076,4747.191
55,6 Jan 2030 17:35:48.001,6 Jan 2030 19:01:26.645,5138.644
56,6 Jan 2030 19:51:33.013,6 Jan 2030 21:21:37.819,5404.806
57,6 Jan 2030 22:10:07.705,6 Jan 2030 23:38:37.524,5309.820
58,7 Jan 2030 00:32:07.880,7 Jan 2030 01:54:04.126,4916.245
59,7 Jan 2030 03:10:45.664,7 Jan 2030 03:38:14.182,1648.518
60,7 Jan 2030 03:54:57.989,7 Jan 2030 05:18:09.639,4991.650
61,7 Jan 2030 06:19:11.642,7 Jan 2030 07:43:47.573,5075.931
62,7 Jan 2030 08:34:42.214,7 Jan 2030 10:04:27.567,5385.353
63,7 Jan 2030 10:52:46.351,7 Jan 2030 12:21:54.397,5348.046
64,7 Jan 2030 13:14:13.943,7 Jan 2030 14:37:19.742,4985.799
65,7 Jan 2030 15:43:59.587,7 Jan 2030 17:58:13.040,8053.453
66,7 Jan 2030 19:02:33.931,7 Jan 2030 20:26:03.793,5009.861
67,7 Jan 2030 21:17:55.294,7 Jan 2030 22:47:12.719,5357.426
68,7 Jan 2030 23:35:29.670,8 Jan 2030 01:05:08.060,5378.391
69,8 Jan 2030 01:56:26.275,8 Jan 2030 03:20:39.960,5053.684
70,8 Jan 2030 04:23:10.313,8 Jan 2030 06:35:44.759,7954.446
71,8 Jan 2030 07:45:52.875,8 Jan 2030 09:08:14.505,4941.631
72,8 Jan 2030 10:01:11.800,8 Jan 2030 11:29:53.394,5321.594
