"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:00:06.554,6.554
2,1 Jan 2030 04:10:36.854,1 Jan 2030 05:35:27.115,5090.261
3,1 Jan 2030 06:36:39.966,1 Jan 2030 08:01:16.363,5076.398
4,1 Jan 2030 08:52:12.663,1 Jan 2030 10:21:59.464,5386.802
5,1 Jan 2030 11:10:17.605,1 Jan 2030 12:39:25.329,5347.724
6,1 Jan 2030 13:31:41.713,1 Jan 2030 14:54:47.909,4986.196
7,1 Jan 2030 16:01:06.260,1 Jan 2030 18:15:24.513,8058.253
8,1 Jan 2030 19:20:01.844,1 Jan 2030 20:43:31.672,5009.829
9,1 Jan 2030 21:35:25.514,1 Jan 2030 23:04:44.450,5358.936
10,1 Jan 2030 23:53:01.030,2 Jan 2030 01:22:39.232,5378.203
11,2 Jan 2030 02:13:54.946,2 Jan 2030 03:38:08.669,5053.723
12,2 Jan 2030 04:40:26.015,2 Jan 2030 06:52:36.889,7930.874
13,2 Jan 2030 08:03:20.248,2 Jan 2030 09:25:41.340,4941.092
14,2 Jan 2030 10:18:41.786,2 Jan 2030 11:47:24.862,5323.076
15,2 Jan 2030 12:35:49.157,2 Jan 2030 14:05:49.435,5400.278
16,2 Jan 2030 14:56:13.288,2 Jan 2030 16:21:31.455,5118.167
17,2 Jan 2030 17:21:05.877,2 Jan 2030 18:40:36.583,4770.706
18,2 Jan 2030 20:46:31.843,2 Jan 2030 22:07:43.930,4872.087
19,2 Jan 2030 23:02:00.944,3 Jan 2030 00:30:00.839,5279.895
20,3 Jan 2030 01:18:42.043,3 Jan 2030 02:48:55.554,5413.511
21,3 Jan 2030 03:38:36.208,3 Jan 2030 05:04:54.695,5178.486
22,3 Jan 2030 06:02:23.160,3 Jan 2030 07:21:41.030,4757.870
23,3 Jan 2030 09:29:30.263,3 Jan 2030 10:49:37.003,4806.740
24,3 Jan 2030 11:45:22.375,3 Jan 2030 13:12:32.536,5230.162
25,3 Jan 2030 14:01:39.659,3 Jan 2030 15:31:57.304,5417.645
26,3 Jan 2030 16:21:03.484,3 Jan 2030 17:48:17.245,5233.761
27,3 Jan 2030 18:44:01.859,3 Jan 2030 20:04:11.076,4809.216
28,3 Jan 2030 22:12:00.275,3 Jan 2030 23:31:16.354,4756.079
29,4 Jan 2030 00:28:45.355,4 Jan 2030 01:55:00.028,5174.672
30,4 Jan 2030 02:44:41.886,4 Jan 2030 04:14:54.488,5412.602
31,4 Jan 2030 05:03:35.082,4 Jan 2030 06:31:38.210,5283.128
32,4 Jan 2030 07:25:54.294,4 Jan 2030 08:47:09.334,4875.040
33,4 Jan 2030 10:53:03.894,4 Jan 2030 12:12:34.261,4770.366
34,4 Jan 2030 13:12:08.990,4 Jan 2030 14:37:23.284,5114.294
35,4 Jan 2030 15:27:48.505,4 Jan 2030 16:57:47.016,5398.512
36,4 Jan 2030 17:46:11.101,4 Jan 2030 19:14:56.868,5325.767
37,4 Jan 2030 20:07:56.288,4 Jan 2030 21:30:20.671,4944.383
38,4 Jan 2030 22:41:03.343,5 Jan 2030 00:53:14.630,7931.287
39,5 Jan 2030 01:55:32.131,5 Jan 2030 03:19:42.068,5049.937
40,5 Jan 2030 04:10:59.219,5 Jan 2030 05:40:34.878,5375.660
41,5 Jan 2030 06:28:51.673,5 Jan 2030 07:58:12.623,5360.950
42,5 Jan 2030 08:50:05.426,5 Jan 2030 10:13:38.754,5013.327
43,5 Jan 2030 11:18:16.180,5 Jan 2030 13:32:34.553,8058.373
44,5 Jan 2030 14:38:53.186,5 Jan 2030 16:01:55.831,4982.645
45,5 Jan 2030 16:54:13.632,5 Jan 2030 18:23:18.150,5344.517
46,5 Jan 2030 19:11:36.931,5 Jan 2030 20:41:24.959,5388.028
47,5 Jan 2030 21:32:20.295,5 Jan 2030 22:57:00.249,5079.954
48,5 Jan 2030 23:58:13.114,6 Jan 2030 01:22:53.800,5080.685
49,6 Jan 2030 01:33:58.969,6 Jan 2030 02:06:43.857,1964.887
50,6 Jan 2030 03:22:09.739,6 Jan 2030 04:44:03.555,4913.816
