"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 05:10:26.738,4226.738
2,1 Jan 2030 06:14:31.235,1 Jan 2030 07:37:12.413,4961.178
3,1 Jan 2030 08:44:21.204,1 Jan 2030 10:17:02.571,5561.366
4,1 Jan 2030 11:23:50.466,1 Jan 2030 12:46:17.175,4946.709
5,1 Jan 2030 13:50:22.870,1 Jan 2030 15:17:18.870,5216.000
6,1 Jan 2030 16:23:58.054,1 Jan 2030 17:52:03.930,5285.876
7,1 Jan 2030 18:56:14.399,1 Jan 2030 20:18:20.357,4925.958
8,1 Jan 2030 21:24:29.149,1 Jan 2030 22:56:45.944,5536.795
9,2 Jan 2030 00:04:40.896,2 Jan 2030 01:28:02.243,5001.347
10,2 Jan 2030 02:32:07.366,2 Jan 2030 03:57:24.255,5116.889
11,2 Jan 2030 05:03:45.748,2 Jan 2030 06:33:26.429,5380.681
12,2 Jan 2030 07:37:50.781,2 Jan 2030 08:59:47.902,4917.121
13,2 Jan 2030 10:05:10.248,2 Jan 2030 11:35:59.478,5449.231
14,2 Jan 2030 12:45:00.498,2 Jan 2030 14:09:46.020,5085.522
15,2 Jan 2030 15:13:57.909,2 Jan 2030 16:37:51.437,5033.528
16,2 Jan 2030 17:43:41.631,2 Jan 2030 19:14:29.176,5447.545
17,2 Jan 2030 20:19:15.783,2 Jan 2030 21:41:28.792,4933.009
18,2 Jan 2030 22:46:17.578,3 Jan 2030 00:15:01.985,5324.407
19,3 Jan 2030 01:24:45.681,3 Jan 2030 02:51:23.391,5197.710
20,3 Jan 2030 03:55:49.795,3 Jan 2030 05:18:41.293,4971.499
21,3 Jan 2030 06:23:57.248,3 Jan 2030 07:55:08.198,5470.951
22,3 Jan 2030 09:00:24.831,3 Jan 2030 10:23:17.548,4972.717
23,3 Jan 2030 11:27:43.523,3 Jan 2030 12:54:18.145,5194.622
24,3 Jan 2030 14:04:01.099,3 Jan 2030 15:32:48.532,5327.434
25,3 Jan 2030 16:37:38.360,3 Jan 2030 17:59:51.091,4932.731
26,3 Jan 2030 19:04:37.452,3 Jan 2030 20:35:22.818,5445.366
27,3 Jan 2030 21:41:13.808,3 Jan 2030 23:05:09.256,5035.448
28,4 Jan 2030 00:09:21.284,4 Jan 2030 01:34:04.625,5083.341
29,4 Jan 2030 02:43:03.998,4 Jan 2030 04:13:54.657,5450.659
30,4 Jan 2030 05:19:18.688,4 Jan 2030 06:41:16.568,4917.880
31,4 Jan 2030 07:45:41.242,4 Jan 2030 09:15:18.313,5377.072
32,4 Jan 2030 10:21:40.239,4 Jan 2030 11:46:59.253,5119.015
33,4 Jan 2030 12:51:05.058,4 Jan 2030 14:14:25.501,5000.444
34,4 Jan 2030 15:22:18.943,4 Jan 2030 16:54:34.272,5535.329
35,4 Jan 2030 18:00:45.321,4 Jan 2030 19:22:53.085,4927.764
36,4 Jan 2030 20:27:04.473,4 Jan 2030 21:55:06.476,5282.003
37,4 Jan 2030 23:01:45.380,5 Jan 2030 00:28:42.860,5217.480
38,5 Jan 2030 01:32:49.750,5 Jan 2030 02:55:16.865,4947.115
39,5 Jan 2030 04:02:04.058,5 Jan 2030 05:34:40.795,5556.737
40,5 Jan 2030 06:41:52.070,5 Jan 2030 08:04:36.005,4963.935
41,5 Jan 2030 09:08:42.006,5 Jan 2030 10:35:01.609,5179.603
42,5 Jan 2030 11:41:36.394,5 Jan 2030 13:10:15.176,5318.782
43,5 Jan 2030 14:14:30.678,5 Jan 2030 15:36:32.134,4921.456
44,5 Jan 2030 16:42:24.191,5 Jan 2030 18:14:12.912,5508.722
45,5 Jan 2030 19:22:32.249,5 Jan 2030 20:46:20.708,5028.459
46,5 Jan 2030 21:50:28.730,5 Jan 2030 23:15:14.584,5085.854
47,6 Jan 2030 00:21:26.121,6 Jan 2030 01:51:31.093,5404.972
48,6 Jan 2030 02:56:03.274,6 Jan 2030 04:18:04.648,4921.374
49,6 Jan 2030 05:23:15.097,6 Jan 2030 06:53:20.728,5405.631
50,6 Jan 2030 08:02:40.064,6 Jan 2030 09:28:02.377,5122.313
51,6 Jan 2030 10:32:19.818,6 Jan 2030 11:55:49.964,5010.147
52,6 Jan 2030 13:01:28.500,6 Jan 2030 14:32:25.836,5457.336
53,6 Jan 2030 15:37:22.964,6 Jan 2030 16:59:48.480,4945.516
54,6 Jan 2030 18:04:29.406,6 Jan 2030 19:32:26.322,5276.916
55,6 Jan 2030 20:42:14.203,6 Jan 2030 22:09:35.701,5241.498
56,6 Jan 2030 23:14:10.622,7 Jan 2030 00:36:47.130,4956.508
57,7 Jan 2030 01:41:52.801,7 Jan 2030 03:12:56.360,5463.559
58,7 Jan 2030 04:18:25.300,7 Jan 2030 05:41:38.385,4993.085
59,7 Jan 2030 06:45:59.781,7 Jan 2030 08:11:52.570,5152.790
60,7 Jan 2030 09:21:23.517,7 Jan 2030 10:50:54.562,5371.045
61,7 Jan 2030 11:55:56.437,7 Jan 2030 13:18:02.688,4926.251
62,7 Jan 2030 14:22:41.590,7 Jan 2030 15:53:03.843,5422.253
63,7 Jan 2030 16:59:06.623,7 Jan 2030 18:23:29.591,5062.967
64,7 Jan 2030 19:27:39.820,7 Jan 2030 20:51:51.484,5051.664
65,7 Jan 2030 22:00:28.811,7 Jan 2030 23:31:51.922,5483.111
66,8 Jan 2030 00:37:32.203,8 Jan 2030 01:59:32.224,4920.021
67,8 Jan 2030 03:03:52.533,8 Jan 2030 04:32:55.925,5343.392
68,8 Jan 2030 05:39:25.550,8 Jan 2030 07:05:17.475,5151.925
69,8 Jan 2030 08:09:24.027,8 Jan 2030 09:32:23.708,4979.680
70,8 Jan 2030 10:39:53.589,8 Jan 2030 12:12:20.396,5546.806
71,8 Jan 2030 13:18:52.243,8 Jan 2030 14:41:11.104,4938.861
72,8 Jan 2030 15:45:21.034,8 Jan 2030 17:12:45.750,5244.716
73,8 Jan 2030 18:19:25.229,8 Jan 2030 19:46:57.318,5252.089
74,8 Jan 2030 20:51:07.513,8 Jan 2030 22:13:24.033,4936.520
75,8 Jan 2030 23:19:51.276,9 Jan 2030 00:52:14.733,5543.456
76,9 Jan 2030 01:59:50.179,9 Jan 2030 03:22:54.735,4984.556
77,9 Jan 2030 04:27:01.959,9 Jan 2030 05:52:46.811,5144.852
78,9 Jan 2030 06:59:14.943,9 Jan 2030 08:28:24.157,5349.214
79,9 Jan 2030 09:32:45.662,9 Jan 2030 10:54:45.759,4920.096
80,9 Jan 2030 12:00:22.847,9 Jan 2030 13:31:37.089,5474.242
81,9 Jan 2030 14:40:19.475,9 Jan 2030 16:04:38.474,5058.999
82,9 Jan 2030 17:08:50.312,9 Jan 2030 18:33:07.754,5057.442
83,9 Jan 2030 19:39:08.404,9 Jan 2030 21:09:32.961,5424.558
84,9 Jan 2030 22:14:13.940,9 Jan 2030 23:36:22.500,4928.560
85,10 Jan 2030 00:41:22.544,10 Jan 2030 02:10:42.179,5359.634
86,10 Jan 2030 03:20:15.477,10 Jan 2030 04:46:17.376,5161.899
87,10 Jan 2030 05:50:41.373,10 Jan 2030 07:13:51.096,4989.723
88,10 Jan 2030 08:19:18.266,10 Jan 2030 09:50:19.425,5461.159
89,10 Jan 2030 10:55:27.817,10 Jan 2030 12:18:08.610,4960.793
90,10 Jan 2030 13:22:42.893,10 Jan 2030 14:49:53.720,5230.828
91,10 Jan 2030 15:59:39.867,10 Jan 2030 17:27:45.900,5286.033
92,10 Jan 2030 18:32:30.519,10 Jan 2030 19:54:55.044,4944.525
93,10 Jan 2030 20:59:51.371,10 Jan 2030 22:30:41.741,5450.370
94,10 Jan 2030 23:36:23.064,11 Jan 2030 00:59:59.078,5016.014
95,11 Jan 2030 02:04:16.904,11 Jan 2030 03:29:31.312,5114.408
96,11 Jan 2030 04:38:45.881,11 Jan 2030 06:08:57.634,5411.754
97,11 Jan 2030 07:14:12.967,11 Jan 2030 08:36:15.764,4922.798
98,11 Jan 2030 09:40:48.298,11 Jan 2030 11:10:43.204,5394.906
99,11 Jan 2030 12:16:56.671,11 Jan 2030 13:41:49.217,5092.546
100,11 Jan 2030 14:45:58.552,11 Jan 2030 16:09:42.471,5023.919
101,11 Jan 2030 17:17:56.523,11 Jan 2030 18:49:45.362,5508.838
102,11 Jan 2030 19:55:43.484,11 Jan 2030 21:17:48.748,4925.264
103,11 Jan 2030 22:22:05.737,11 Jan 2030 23:50:33.628,5307.891
104,12 Jan 2030 00:57:08.625,12 Jan 2030 02:23:34.415,5185.790
105,12 Jan 2030 03:27:42.608,12 Jan 2030 04:50:25.228,4962.620
106,12 Jan 2030 05:57:32.559,12 Jan 2030 07:30:02.140,5549.581
107,12 Jan 2030 08:36:56.171,12 Jan 2030 09:59:29.404,4953.233
108,12 Jan 2030 11:03:38.835,12 Jan 2030 12:30:26.772,5207.937
109,12 Jan 2030 13:37:04.140,12 Jan 2030 15:05:09.894,5285.755
110,12 Jan 2030 16:09:24.324,12 Jan 2030 17:31:33.600,4929.276
111,12 Jan 2030 18:37:42.649,12 Jan 2030 20:09:44.743,5522.094
112,12 Jan 2030 21:17:44.540,12 Jan 2030 22:41:13.162,5008.621
113,12 Jan 2030 23:45:22.511,13 Jan 2030 01:10:34.683,5112.172
114,13 Jan 2030 02:16:54.330,13 Jan 2030 03:46:30.674,5376.344
115,13 Jan 2030 04:50:59.161,13 Jan 2030 06:13:00.957,4921.796
116,13 Jan 2030 07:18:24.763,13 Jan 2030 08:48:59.432,5434.669
117,13 Jan 2030 09:58:02.476,13 Jan 2030 11:22:55.312,5092.837
