"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2030 04:00:00.000,1 Jan 2030 04:21:08.403,1268.403
2,1 Jan 2030 05:25:36.534,1 Jan 2030 06:47:34.558,4918.024
3,1 Jan 2030 07:52:48.199,1 Jan 2030 09:23:13.256,5425.057
4,1 Jan 2030 10:32:26.553,1 Jan 2030 11:57:34.038,5107.486
5,1 Jan 2030 13:01:47.924,1 Jan 2030 14:25:25.791,5017.867
6,1 Jan 2030 15:31:08.328,1 Jan 2030 17:02:06.291,5457.962
7,1 Jan 2030 18:06:58.542,1 Jan 2030 19:29:17.729,4939.187
8,1 Jan 2030 20:34:00.318,1 Jan 2030 22:02:16.399,5296.082
9,1 Jan 2030 23:12:04.324,2 Jan 2030 00:39:09.439,5225.115
10,2 Jan 2030 01:43:39.642,2 Jan 2030 03:06:20.310,4960.669
11,2 Jan 2030 04:11:28.998,2 Jan 2030 05:42:39.848,5470.849
12,2 Jan 2030 06:48:03.590,2 Jan 2030 08:11:07.671,4984.081
13,2 Jan 2030 09:15:29.507,2 Jan 2030 10:41:37.925,5168.418
14,2 Jan 2030 11:51:14.861,2 Jan 2030 13:20:31.215,5356.354
15,2 Jan 2030 14:25:27.002,2 Jan 2030 15:47:33.972,4926.971
16,2 Jan 2030 16:52:14.553,2 Jan 2030 18:22:49.463,5434.910
17,2 Jan 2030 19:28:47.774,2 Jan 2030 20:52:59.540,5051.766
18,2 Jan 2030 21:57:09.182,2 Jan 2030 23:21:31.775,5062.593
19,3 Jan 2030 00:30:17.975,3 Jan 2030 02:01:32.356,5474.381
20,3 Jan 2030 03:07:04.989,3 Jan 2030 04:29:02.352,4917.363
21,3 Jan 2030 05:33:23.033,3 Jan 2030 07:02:41.946,5358.913
22,3 Jan 2030 08:09:09.191,3 Jan 2030 09:34:48.693,5139.501
23,3 Jan 2030 10:38:53.714,3 Jan 2030 12:01:59.740,4986.025
24,3 Jan 2030 13:09:38.140,3 Jan 2030 14:42:05.321,5547.181
25,3 Jan 2030 15:48:27.987,3 Jan 2030 17:10:40.783,4932.796
26,3 Jan 2030 18:14:49.920,3 Jan 2030 19:42:30.173,5260.253
27,3 Jan 2030 20:49:10.231,3 Jan 2030 22:16:30.407,5240.176
28,3 Jan 2030 23:20:38.120,4 Jan 2030 00:42:56.932,4938.813
29,4 Jan 2030 01:49:30.761,4 Jan 2030 03:22:04.151,5553.391
